0,1,2
"{'label': 'Positive', 'score': 0.9163312911987305}","{'label': 'Negative', 'score': 0.07437673211097717}","{'label': 'Neutral', 'score': 0.009291937574744225}"
"{'label': 'Neutral', 'score': 0.9998867511749268}","{'label': 'Negative', 'score': 9.119400783674791e-05}","{'label': 'Positive', 'score': 2.2102753064245917e-05}"
"{'label': 'Positive', 'score': 0.9999916553497314}","{'label': 'Neutral', 'score': 8.171828994818497e-06}","{'label': 'Negative', 'score': 8.425033115599945e-08}"
"{'label': 'Positive', 'score': 0.9999986886978149}","{'label': 'Neutral', 'score': 1.3089215826767031e-06}","{'label': 'Negative', 'score': 6.40454400624435e-09}"
"{'label': 'Positive', 'score': 0.999969482421875}","{'label': 'Neutral', 'score': 3.0447910830844194e-05}","{'label': 'Negative', 'score': 6.317782208498102e-08}"
"{'label': 'Positive', 'score': 0.9806954264640808}","{'label': 'Neutral', 'score': 0.018629271537065506}","{'label': 'Negative', 'score': 0.0006752338958904147}"
"{'label': 'Positive', 'score': 0.4205884337425232}","{'label': 'Neutral', 'score': 0.40855705738067627}","{'label': 'Negative', 'score': 0.17085453867912292}"
"{'label': 'Positive', 'score': 0.9971774816513062}","{'label': 'Neutral', 'score': 0.0014955955557525158}","{'label': 'Negative', 'score': 0.0013269665651023388}"
"{'label': 'Neutral', 'score': 0.9997323155403137}","{'label': 'Negative', 'score': 0.00019071555288974196}","{'label': 'Positive', 'score': 7.698678382439539e-05}"
"{'label': 'Neutral', 'score': 0.9905436635017395}","{'label': 'Positive', 'score': 0.009031800553202629}","{'label': 'Negative', 'score': 0.00042451571789570153}"
"{'label': 'Positive', 'score': 0.9999957084655762}","{'label': 'Neutral', 'score': 4.153195277467603e-06}","{'label': 'Negative', 'score': 1.399206013275034e-07}"
"{'label': 'Negative', 'score': 0.9982944130897522}","{'label': 'Neutral', 'score': 0.0016466061351820827}","{'label': 'Positive', 'score': 5.903061173739843e-05}"
"{'label': 'Positive', 'score': 0.8901007771492004}","{'label': 'Neutral', 'score': 0.1096489205956459}","{'label': 'Negative', 'score': 0.0002503506257198751}"
"{'label': 'Neutral', 'score': 0.9984228610992432}","{'label': 'Negative', 'score': 0.0015770610189065337}","{'label': 'Positive', 'score': 1.3376441643231374e-07}"
"{'label': 'Neutral', 'score': 0.9999938011169434}","{'label': 'Negative', 'score': 5.684340067091398e-06}","{'label': 'Positive', 'score': 4.3747189693021937e-07}"
"{'label': 'Neutral', 'score': 0.9996540546417236}","{'label': 'Negative', 'score': 0.0003235004551243037}","{'label': 'Positive', 'score': 2.2425698261940852e-05}"
"{'label': 'Neutral', 'score': 0.9972955584526062}","{'label': 'Negative', 'score': 0.002579927444458008}","{'label': 'Positive', 'score': 0.0001245022431248799}"
"{'label': 'Neutral', 'score': 0.9996540546417236}","{'label': 'Negative', 'score': 0.0003235004551243037}","{'label': 'Positive', 'score': 2.2425698261940852e-05}"
"{'label': 'Neutral', 'score': 0.9972955584526062}","{'label': 'Negative', 'score': 0.002579927444458008}","{'label': 'Positive', 'score': 0.0001245022431248799}"
"{'label': 'Neutral', 'score': 0.8050240278244019}","{'label': 'Positive', 'score': 0.19485054910182953}","{'label': 'Negative', 'score': 0.0001254313683602959}"
"{'label': 'Negative', 'score': 0.988304615020752}","{'label': 'Neutral', 'score': 0.010040673427283764}","{'label': 'Positive', 'score': 0.0016547110863029957}"
"{'label': 'Positive', 'score': 0.9997016787528992}","{'label': 'Negative', 'score': 0.00018532811373006552}","{'label': 'Neutral', 'score': 0.00011292691488051787}"
"{'label': 'Neutral', 'score': 0.870602011680603}","{'label': 'Negative', 'score': 0.12937487661838531}","{'label': 'Positive', 'score': 2.3174296075012535e-05}"
"{'label': 'Neutral', 'score': 0.9999970197677612}","{'label': 'Negative', 'score': 2.929069523815997e-06}","{'label': 'Positive', 'score': 5.6722875285686314e-08}"
"{'label': 'Neutral', 'score': 0.9989287257194519}","{'label': 'Positive', 'score': 0.0005410577869042754}","{'label': 'Negative', 'score': 0.0005301302298903465}"
"{'label': 'Neutral', 'score': 0.9587647914886475}","{'label': 'Negative', 'score': 0.030787931755185127}","{'label': 'Positive', 'score': 0.01044726837426424}"
"{'label': 'Positive', 'score': 0.9997697472572327}","{'label': 'Negative', 'score': 0.0001679470733506605}","{'label': 'Neutral', 'score': 6.22887528152205e-05}"
"{'label': 'Positive', 'score': 0.9899166226387024}","{'label': 'Neutral', 'score': 0.010083084926009178}","{'label': 'Negative', 'score': 2.7317108219904185e-07}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Neutral', 'score': 6.889679298183182e-07}","{'label': 'Negative', 'score': 1.7740117641551478e-07}"
"{'label': 'Neutral', 'score': 0.9999922513961792}","{'label': 'Positive', 'score': 6.3199695432558656e-06}","{'label': 'Negative', 'score': 1.4447522289628978e-06}"
"{'label': 'Negative', 'score': 0.9999948740005493}","{'label': 'Positive', 'score': 4.444037131179357e-06}","{'label': 'Neutral', 'score': 6.821256874900428e-07}"
"{'label': 'Negative', 'score': 0.9999991655349731}","{'label': 'Positive', 'score': 7.45327099593851e-07}","{'label': 'Neutral', 'score': 6.347902115066972e-08}"
"{'label': 'Negative', 'score': 0.7550429701805115}","{'label': 'Neutral', 'score': 0.2425309419631958}","{'label': 'Positive', 'score': 0.0024261109065264463}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.2237776065026083e-08}","{'label': 'Negative', 'score': 9.872453077264254e-09}"
"{'label': 'Neutral', 'score': 0.999862790107727}","{'label': 'Positive', 'score': 7.582493708468974e-05}","{'label': 'Negative', 'score': 6.133045826572925e-05}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Negative', 'score': 2.816477433498221e-07}","{'label': 'Neutral', 'score': 1.506438138676458e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 6.062693813646547e-08}","{'label': 'Negative', 'score': 8.450495414535908e-09}"
"{'label': 'Neutral', 'score': 0.9993705153465271}","{'label': 'Negative', 'score': 0.00034576287725940347}","{'label': 'Positive', 'score': 0.0002838117361534387}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.9305044673956218e-08}","{'label': 'Negative', 'score': 4.998003344525159e-09}"
"{'label': 'Positive', 'score': 0.9999778270721436}","{'label': 'Neutral', 'score': 2.0156410755589604e-05}","{'label': 'Negative', 'score': 2.0163781755400123e-06}"
"{'label': 'Positive', 'score': 0.9999768733978271}","{'label': 'Negative', 'score': 1.639173751755152e-05}","{'label': 'Neutral', 'score': 6.629665676882723e-06}"
"{'label': 'Positive', 'score': 0.758578896522522}","{'label': 'Neutral', 'score': 0.23706617951393127}","{'label': 'Negative', 'score': 0.0043549370020627975}"
"{'label': 'Positive', 'score': 0.9999995231628418}","{'label': 'Neutral', 'score': 4.276228366961732e-07}","{'label': 'Negative', 'score': 3.640312939978685e-08}"
"{'label': 'Neutral', 'score': 0.9999781847000122}","{'label': 'Positive', 'score': 2.108109947585035e-05}","{'label': 'Negative', 'score': 7.276091196217749e-07}"
"{'label': 'Positive', 'score': 0.9999992847442627}","{'label': 'Neutral', 'score': 7.528683454438578e-07}","{'label': 'Negative', 'score': 9.238712905812463e-09}"
"{'label': 'Negative', 'score': 0.996821403503418}","{'label': 'Neutral', 'score': 0.0019072735449299216}","{'label': 'Positive', 'score': 0.0012712745228782296}"
"{'label': 'Positive', 'score': 0.9773829579353333}","{'label': 'Negative', 'score': 0.021497337147593498}","{'label': 'Neutral', 'score': 0.0011196910636499524}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 2.4615917482151417e-07}","{'label': 'Positive', 'score': 1.1915406616935798e-07}"
"{'label': 'Positive', 'score': 0.9999973773956299}","{'label': 'Neutral', 'score': 2.469019591444521e-06}","{'label': 'Negative', 'score': 1.5073959502842627e-07}"
"{'label': 'Negative', 'score': 0.9999998807907104}","{'label': 'Positive', 'score': 5.9443877375997545e-08}","{'label': 'Neutral', 'score': 4.583952417647197e-08}"
"{'label': 'Positive', 'score': 0.9999028444290161}","{'label': 'Neutral', 'score': 9.7071890195366e-05}","{'label': 'Negative', 'score': 1.1154107681932146e-07}"
"{'label': 'Neutral', 'score': 0.986374020576477}","{'label': 'Positive', 'score': 0.013592456467449665}","{'label': 'Negative', 'score': 3.349503094796091e-05}"
"{'label': 'Neutral', 'score': 0.6550889015197754}","{'label': 'Positive', 'score': 0.32736504077911377}","{'label': 'Negative', 'score': 0.01754603162407875}"
"{'label': 'Positive', 'score': 0.999995231628418}","{'label': 'Neutral', 'score': 4.477356469578808e-06}","{'label': 'Negative', 'score': 1.7924428163951234e-07}"
"{'label': 'Negative', 'score': 0.7956190705299377}","{'label': 'Positive', 'score': 0.19529129564762115}","{'label': 'Neutral', 'score': 0.00908965989947319}"
"{'label': 'Neutral', 'score': 0.9992983341217041}","{'label': 'Negative', 'score': 0.0006986595690250397}","{'label': 'Positive', 'score': 3.0136245641187998e-06}"
"{'label': 'Neutral', 'score': 0.9743965268135071}","{'label': 'Negative', 'score': 0.022744450718164444}","{'label': 'Positive', 'score': 0.00285899150185287}"
"{'label': 'Positive', 'score': 0.9986428618431091}","{'label': 'Neutral', 'score': 0.0013429104583337903}","{'label': 'Negative', 'score': 1.4263327102526091e-05}"
"{'label': 'Neutral', 'score': 0.9999912977218628}","{'label': 'Negative', 'score': 7.0283426794048864e-06}","{'label': 'Positive', 'score': 1.6882053159861243e-06}"
"{'label': 'Neutral', 'score': 0.8511863350868225}","{'label': 'Positive', 'score': 0.08433403074741364}","{'label': 'Negative', 'score': 0.06447973102331161}"
"{'label': 'Neutral', 'score': 0.9999585151672363}","{'label': 'Positive', 'score': 3.993881546193734e-05}","{'label': 'Negative', 'score': 1.4911346397639136e-06}"
"{'label': 'Neutral', 'score': 0.9990598559379578}","{'label': 'Negative', 'score': 0.0009212986333295703}","{'label': 'Positive', 'score': 1.8815309886122122e-05}"
"{'label': 'Positive', 'score': 0.9996252059936523}","{'label': 'Neutral', 'score': 0.0003738021769095212}","{'label': 'Negative', 'score': 9.630588237996562e-07}"
"{'label': 'Negative', 'score': 0.9979487061500549}","{'label': 'Neutral', 'score': 0.002005824586376548}","{'label': 'Positive', 'score': 4.545871342997998e-05}"
"{'label': 'Neutral', 'score': 0.9999860525131226}","{'label': 'Positive', 'score': 9.740022505866364e-06}","{'label': 'Negative', 'score': 4.1748417061171494e-06}"
"{'label': 'Positive', 'score': 0.9297699928283691}","{'label': 'Negative', 'score': 0.050559282302856445}","{'label': 'Neutral', 'score': 0.019670723006129265}"
"{'label': 'Neutral', 'score': 0.6221806406974792}","{'label': 'Positive', 'score': 0.37773269414901733}","{'label': 'Negative', 'score': 8.665680070407689e-05}"
"{'label': 'Neutral', 'score': 0.9999990463256836}","{'label': 'Negative', 'score': 5.295655114423425e-07}","{'label': 'Positive', 'score': 4.201350236598955e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.8745330499523334e-08}","{'label': 'Negative', 'score': 2.448774338859039e-08}"
"{'label': 'Positive', 'score': 0.9999821186065674}","{'label': 'Neutral', 'score': 1.7292966731474735e-05}","{'label': 'Negative', 'score': 6.100839300415828e-07}"
"{'label': 'Neutral', 'score': 0.9564829468727112}","{'label': 'Positive', 'score': 0.03704081103205681}","{'label': 'Negative', 'score': 0.006476159673184156}"
"{'label': 'Neutral', 'score': 0.9997130036354065}","{'label': 'Negative', 'score': 0.0002863328263629228}","{'label': 'Positive', 'score': 6.035664341652591e-07}"
"{'label': 'Negative', 'score': 0.9030382037162781}","{'label': 'Positive', 'score': 0.09482554346323013}","{'label': 'Neutral', 'score': 0.0021362316329032183}"
"{'label': 'Neutral', 'score': 0.9901390075683594}","{'label': 'Negative', 'score': 0.00980843510478735}","{'label': 'Positive', 'score': 5.2515115385176614e-05}"
"{'label': 'Negative', 'score': 0.9999939203262329}","{'label': 'Neutral', 'score': 6.040432708687149e-06}","{'label': 'Positive', 'score': 9.134917888786731e-08}"
"{'label': 'Neutral', 'score': 0.6401753425598145}","{'label': 'Positive', 'score': 0.21956373751163483}","{'label': 'Negative', 'score': 0.14026093482971191}"
"{'label': 'Neutral', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 8.031182119339064e-08}","{'label': 'Positive', 'score': 4.761222527349673e-08}"
"{'label': 'Neutral', 'score': 0.991909921169281}","{'label': 'Negative', 'score': 0.0079746562987566}","{'label': 'Positive', 'score': 0.00011544792505446821}"
"{'label': 'Neutral', 'score': 0.9763967394828796}","{'label': 'Negative', 'score': 0.023601246997714043}","{'label': 'Positive', 'score': 2.018130317082978e-06}"
"{'label': 'Neutral', 'score': 0.9999983310699463}","{'label': 'Negative', 'score': 9.13283770387352e-07}","{'label': 'Positive', 'score': 7.236073997773929e-07}"
"{'label': 'Neutral', 'score': 0.9999845027923584}","{'label': 'Negative', 'score': 1.5555135178146884e-05}","{'label': 'Positive', 'score': 9.689591351502713e-09}"
"{'label': 'Neutral', 'score': 0.997969925403595}","{'label': 'Negative', 'score': 0.0020277714356780052}","{'label': 'Positive', 'score': 2.225084926976706e-06}"
"{'label': 'Neutral', 'score': 0.9999963045120239}","{'label': 'Positive', 'score': 2.0443212633836083e-06}","{'label': 'Negative', 'score': 1.6135587657117867e-06}"
"{'label': 'Neutral', 'score': 0.8437491655349731}","{'label': 'Positive', 'score': 0.15617580711841583}","{'label': 'Negative', 'score': 7.506477413699031e-05}"
"{'label': 'Neutral', 'score': 0.9999990463256836}","{'label': 'Negative', 'score': 5.36742220447195e-07}","{'label': 'Positive', 'score': 3.4434020790286013e-07}"
"{'label': 'Neutral', 'score': 0.9999655485153198}","{'label': 'Positive', 'score': 3.4005923225777224e-05}","{'label': 'Negative', 'score': 4.4607062932300323e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.6428468585516498e-09}","{'label': 'Neutral', 'score': 8.974421761287488e-10}"
"{'label': 'Positive', 'score': 0.6257131099700928}","{'label': 'Neutral', 'score': 0.3735516369342804}","{'label': 'Negative', 'score': 0.000735232955776155}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.2155606299302235e-08}","{'label': 'Negative', 'score': 5.276366454864956e-09}"
"{'label': 'Negative', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 9.228471498090585e-08}","{'label': 'Positive', 'score': 2.7583082484738952e-08}"
"{'label': 'Positive', 'score': 0.9999985694885254}","{'label': 'Negative', 'score': 1.1219259477002197e-06}","{'label': 'Neutral', 'score': 3.0132423489703797e-07}"
"{'label': 'Negative', 'score': 0.9944082498550415}","{'label': 'Positive', 'score': 0.0052329120226204395}","{'label': 'Neutral', 'score': 0.0003588128602132201}"
"{'label': 'Positive', 'score': 0.9996552467346191}","{'label': 'Negative', 'score': 0.0003443569876253605}","{'label': 'Neutral', 'score': 4.147379115693184e-07}"
"{'label': 'Positive', 'score': 0.9999768733978271}","{'label': 'Neutral', 'score': 1.9323710148455575e-05}","{'label': 'Negative', 'score': 3.873708465107484e-06}"
"{'label': 'Positive', 'score': 0.9664822816848755}","{'label': 'Neutral', 'score': 0.024369489401578903}","{'label': 'Negative', 'score': 0.00914817489683628}"
"{'label': 'Positive', 'score': 0.9999052286148071}","{'label': 'Negative', 'score': 6.628259143326432e-05}","{'label': 'Neutral', 'score': 2.844982736860402e-05}"
"{'label': 'Negative', 'score': 0.9993993043899536}","{'label': 'Positive', 'score': 0.0003313356137368828}","{'label': 'Neutral', 'score': 0.00026933185290545225}"
"{'label': 'Negative', 'score': 0.9993993043899536}","{'label': 'Positive', 'score': 0.0003313356137368828}","{'label': 'Neutral', 'score': 0.00026933185290545225}"
"{'label': 'Negative', 'score': 0.9993993043899536}","{'label': 'Positive', 'score': 0.0003313356137368828}","{'label': 'Neutral', 'score': 0.00026933185290545225}"
"{'label': 'Neutral', 'score': 0.9999592304229736}","{'label': 'Positive', 'score': 3.818255936494097e-05}","{'label': 'Negative', 'score': 2.65646804109565e-06}"
"{'label': 'Neutral', 'score': 0.8212026953697205}","{'label': 'Positive', 'score': 0.1786668449640274}","{'label': 'Negative', 'score': 0.0001303755707340315}"
"{'label': 'Negative', 'score': 0.9557260274887085}","{'label': 'Neutral', 'score': 0.03479856252670288}","{'label': 'Positive', 'score': 0.009475471451878548}"
"{'label': 'Positive', 'score': 0.9916608929634094}","{'label': 'Neutral', 'score': 0.00662707956507802}","{'label': 'Negative', 'score': 0.0017121562268584967}"
"{'label': 'Neutral', 'score': 0.9999872446060181}","{'label': 'Negative', 'score': 8.322174835484475e-06}","{'label': 'Positive', 'score': 4.4451562644098885e-06}"
"{'label': 'Neutral', 'score': 0.9999864101409912}","{'label': 'Negative', 'score': 1.3310052963788621e-05}","{'label': 'Positive', 'score': 2.3076623278939223e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.4580719742696147e-08}","{'label': 'Neutral', 'score': 2.0595816163648806e-09}"
"{'label': 'Neutral', 'score': 0.9999376535415649}","{'label': 'Negative', 'score': 3.57031385647133e-05}","{'label': 'Positive', 'score': 2.657785444171168e-05}"
"{'label': 'Neutral', 'score': 0.9974933862686157}","{'label': 'Positive', 'score': 0.002440812299028039}","{'label': 'Negative', 'score': 6.59276993246749e-05}"
"{'label': 'Positive', 'score': 0.9924579858779907}","{'label': 'Neutral', 'score': 0.00751632172614336}","{'label': 'Negative', 'score': 2.5626841306802817e-05}"
"{'label': 'Neutral', 'score': 0.515693187713623}","{'label': 'Positive', 'score': 0.4842872619628906}","{'label': 'Negative', 'score': 1.9603541659307666e-05}"
"{'label': 'Negative', 'score': 0.9999926090240479}","{'label': 'Neutral', 'score': 6.658448910457082e-06}","{'label': 'Positive', 'score': 7.271728463820182e-07}"
"{'label': 'Neutral', 'score': 0.9999799728393555}","{'label': 'Positive', 'score': 1.3343354112294037e-05}","{'label': 'Negative', 'score': 6.682040748273721e-06}"
"{'label': 'Neutral', 'score': 0.9999736547470093}","{'label': 'Negative', 'score': 2.1642490537487902e-05}","{'label': 'Positive', 'score': 4.6846662371535785e-06}"
"{'label': 'Neutral', 'score': 0.8392878174781799}","{'label': 'Negative', 'score': 0.15715117752552032}","{'label': 'Positive', 'score': 0.003561051795259118}"
"{'label': 'Positive', 'score': 0.9999903440475464}","{'label': 'Neutral', 'score': 9.416656212124508e-06}","{'label': 'Negative', 'score': 1.999127903218323e-07}"
"{'label': 'Negative', 'score': 0.9999514818191528}","{'label': 'Neutral', 'score': 4.838936365558766e-05}","{'label': 'Positive', 'score': 1.3346893013022054e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.690611761695493e-09}","{'label': 'Neutral', 'score': 1.1877731020959459e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.573140361368132e-08}","{'label': 'Neutral', 'score': 2.6317252377339173e-08}"
"{'label': 'Negative', 'score': 0.9999954700469971}","{'label': 'Neutral', 'score': 4.434222319105174e-06}","{'label': 'Positive', 'score': 8.428327902265664e-08}"
"{'label': 'Neutral', 'score': 0.9908470511436462}","{'label': 'Negative', 'score': 0.009087641723453999}","{'label': 'Positive', 'score': 6.531284452648833e-05}"
"{'label': 'Positive', 'score': 0.9999995231628418}","{'label': 'Neutral', 'score': 3.164311124237429e-07}","{'label': 'Negative', 'score': 1.069529176334072e-07}"
"{'label': 'Negative', 'score': 0.9901885390281677}","{'label': 'Positive', 'score': 0.009704500436782837}","{'label': 'Neutral', 'score': 0.00010700772691052407}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.3404578658746686e-08}","{'label': 'Negative', 'score': 1.4034208462021525e-08}"
"{'label': 'Neutral', 'score': 0.9999681711196899}","{'label': 'Negative', 'score': 3.021622251253575e-05}","{'label': 'Positive', 'score': 1.6598362435615854e-06}"
"{'label': 'Negative', 'score': 0.9993995428085327}","{'label': 'Positive', 'score': 0.0005622426979243755}","{'label': 'Neutral', 'score': 3.825209932983853e-05}"
"{'label': 'Neutral', 'score': 0.9994939565658569}","{'label': 'Positive', 'score': 0.0003222555387765169}","{'label': 'Negative', 'score': 0.0001837155141402036}"
"{'label': 'Negative', 'score': 0.9776801466941833}","{'label': 'Positive', 'score': 0.021305864676833153}","{'label': 'Neutral', 'score': 0.0010140264639630914}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Positive', 'score': 3.344642891534022e-07}","{'label': 'Neutral', 'score': 2.1119498683219717e-07}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 2.8744858582285815e-07}","{'label': 'Neutral', 'score': 2.363223927659419e-08}"
"{'label': 'Neutral', 'score': 0.8075500726699829}","{'label': 'Positive', 'score': 0.19237969815731049}","{'label': 'Negative', 'score': 7.024617661954835e-05}"
"{'label': 'Neutral', 'score': 0.9998100399971008}","{'label': 'Positive', 'score': 0.00016869018145371228}","{'label': 'Negative', 'score': 2.131273504346609e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.340762943006894e-09}","{'label': 'Negative', 'score': 2.5360167299481873e-09}"
"{'label': 'Neutral', 'score': 0.9999638795852661}","{'label': 'Negative', 'score': 2.5731058485689573e-05}","{'label': 'Positive', 'score': 1.0339236723666545e-05}"
"{'label': 'Positive', 'score': 0.9711877703666687}","{'label': 'Neutral', 'score': 0.021779373288154602}","{'label': 'Negative', 'score': 0.0070328922010958195}"
"{'label': 'Negative', 'score': 0.9999618530273438}","{'label': 'Neutral', 'score': 3.651947918115184e-05}","{'label': 'Positive', 'score': 1.636903334656381e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 8.99164973588995e-08}","{'label': 'Negative', 'score': 5.694794413813042e-09}"
"{'label': 'Neutral', 'score': 0.999883770942688}","{'label': 'Positive', 'score': 0.00010900833876803517}","{'label': 'Negative', 'score': 7.1899607974046376e-06}"
"{'label': 'Neutral', 'score': 0.99943608045578}","{'label': 'Positive', 'score': 0.0004964020918123424}","{'label': 'Negative', 'score': 6.755862705176696e-05}"
"{'label': 'Negative', 'score': 0.5892758369445801}","{'label': 'Neutral', 'score': 0.4106353223323822}","{'label': 'Positive', 'score': 8.886002615327016e-05}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.4144472970656352e-07}","{'label': 'Negative', 'score': 3.542082538388058e-08}"
"{'label': 'Negative', 'score': 0.8979902267456055}","{'label': 'Neutral', 'score': 0.10063407570123672}","{'label': 'Positive', 'score': 0.0013756620464846492}"
"{'label': 'Neutral', 'score': 0.9999971389770508}","{'label': 'Negative', 'score': 1.8511134385335026e-06}","{'label': 'Positive', 'score': 9.65809817898844e-07}"
"{'label': 'Neutral', 'score': 0.9994485974311829}","{'label': 'Positive', 'score': 0.0005436864448711276}","{'label': 'Negative', 'score': 7.722237569396384e-06}"
"{'label': 'Negative', 'score': 0.9977231621742249}","{'label': 'Neutral', 'score': 0.001880238181911409}","{'label': 'Positive', 'score': 0.0003965318319387734}"
"{'label': 'Neutral', 'score': 0.9999303817749023}","{'label': 'Negative', 'score': 6.919270526850596e-05}","{'label': 'Positive', 'score': 5.276156116451602e-07}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 1.6892364840259688e-07}","{'label': 'Neutral', 'score': 1.308347066242277e-07}"
"{'label': 'Positive', 'score': 0.9998396635055542}","{'label': 'Neutral', 'score': 0.00015991598775144666}","{'label': 'Negative', 'score': 3.4765568557304505e-07}"
"{'label': 'Neutral', 'score': 0.9999293088912964}","{'label': 'Negative', 'score': 6.234499596757814e-05}","{'label': 'Positive', 'score': 8.39397034724243e-06}"
"{'label': 'Neutral', 'score': 0.9570510387420654}","{'label': 'Negative', 'score': 0.025082236155867577}","{'label': 'Positive', 'score': 0.017866721376776695}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 7.3807395750691285e-09}","{'label': 'Negative', 'score': 7.133507118339821e-09}"
"{'label': 'Neutral', 'score': 0.9978758096694946}","{'label': 'Positive', 'score': 0.001549447188153863}","{'label': 'Negative', 'score': 0.0005748334224335849}"
"{'label': 'Positive', 'score': 0.999871015548706}","{'label': 'Neutral', 'score': 0.00012790007167495787}","{'label': 'Negative', 'score': 1.0911197705354425e-06}"
"{'label': 'Neutral', 'score': 0.9999990463256836}","{'label': 'Negative', 'score': 5.295655114423425e-07}","{'label': 'Positive', 'score': 4.201350236598955e-07}"
"{'label': 'Neutral', 'score': 0.9996652603149414}","{'label': 'Negative', 'score': 0.00033314988831989467}","{'label': 'Positive', 'score': 1.5552537888652296e-06}"
"{'label': 'Positive', 'score': 0.9729223847389221}","{'label': 'Neutral', 'score': 0.027020638808608055}","{'label': 'Negative', 'score': 5.698760287486948e-05}"
"{'label': 'Positive', 'score': 0.9983999133110046}","{'label': 'Neutral', 'score': 0.0011718390742316842}","{'label': 'Negative', 'score': 0.00042827415745705366}"
"{'label': 'Neutral', 'score': 0.4944537281990051}","{'label': 'Positive', 'score': 0.3355177938938141}","{'label': 'Negative', 'score': 0.1700284332036972}"
"{'label': 'Neutral', 'score': 0.9997662901878357}","{'label': 'Negative', 'score': 0.00022483071370515972}","{'label': 'Positive', 'score': 8.95376069820486e-06}"
"{'label': 'Neutral', 'score': 0.8791086673736572}","{'label': 'Positive', 'score': 0.12084931135177612}","{'label': 'Negative', 'score': 4.204570723231882e-05}"
"{'label': 'Negative', 'score': 0.9834897518157959}","{'label': 'Positive', 'score': 0.016502708196640015}","{'label': 'Neutral', 'score': 7.499292678403435e-06}"
"{'label': 'Neutral', 'score': 0.9999935626983643}","{'label': 'Negative', 'score': 5.574329861701699e-06}","{'label': 'Positive', 'score': 8.748997402108216e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.288094519935612e-08}","{'label': 'Negative', 'score': 6.602437707670106e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.861590602838305e-09}","{'label': 'Neutral', 'score': 3.036181528415227e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.7817560638586656e-08}","{'label': 'Negative', 'score': 8.89221496436221e-09}"
"{'label': 'Positive', 'score': 0.9999860525131226}","{'label': 'Neutral', 'score': 1.3994513210491277e-05}","{'label': 'Negative', 'score': 4.673808362554155e-08}"
"{'label': 'Negative', 'score': 0.9633498787879944}","{'label': 'Neutral', 'score': 0.03621645271778107}","{'label': 'Positive', 'score': 0.00043367838952690363}"
"{'label': 'Neutral', 'score': 0.7181742191314697}","{'label': 'Negative', 'score': 0.2257106602191925}","{'label': 'Positive', 'score': 0.05611517280340195}"
"{'label': 'Positive', 'score': 0.9998974800109863}","{'label': 'Neutral', 'score': 0.0001021163843688555}","{'label': 'Negative', 'score': 4.04387037633569e-07}"
"{'label': 'Neutral', 'score': 0.9824270009994507}","{'label': 'Negative', 'score': 0.016230246052145958}","{'label': 'Positive', 'score': 0.00134272628929466}"
"{'label': 'Positive', 'score': 0.9951209425926208}","{'label': 'Neutral', 'score': 0.004531210288405418}","{'label': 'Negative', 'score': 0.0003477750869933516}"
"{'label': 'Positive', 'score': 0.9942601919174194}","{'label': 'Neutral', 'score': 0.005734922364354134}","{'label': 'Negative', 'score': 4.835081654164242e-06}"
"{'label': 'Neutral', 'score': 0.9827492237091064}","{'label': 'Negative', 'score': 0.009431224316358566}","{'label': 'Positive', 'score': 0.007819476537406445}"
"{'label': 'Neutral', 'score': 0.9999879598617554}","{'label': 'Positive', 'score': 9.669036444392987e-06}","{'label': 'Negative', 'score': 2.3620991669304203e-06}"
