0,1,2
"{'label': 'Positive', 'score': 0.6395226716995239}","{'label': 'Negative', 'score': 0.35751986503601074}","{'label': 'Neutral', 'score': 0.0029574537184089422}"
"{'label': 'Negative', 'score': 0.8810285925865173}","{'label': 'Positive', 'score': 0.08352532982826233}","{'label': 'Neutral', 'score': 0.035446055233478546}"
"{'label': 'Neutral', 'score': 0.9999991655349731}","{'label': 'Positive', 'score': 6.256622100409004e-07}","{'label': 'Negative', 'score': 2.555151752403617e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 7.679586744302469e-09}","{'label': 'Neutral', 'score': 5.519321444324987e-09}"
"{'label': 'Neutral', 'score': 0.9998045563697815}","{'label': 'Positive', 'score': 0.00011067775631090626}","{'label': 'Negative', 'score': 8.477448864141479e-05}"
"{'label': 'Neutral', 'score': 0.7989529371261597}","{'label': 'Negative', 'score': 0.20104177296161652}","{'label': 'Positive', 'score': 5.338019946066197e-06}"
"{'label': 'Neutral', 'score': 0.9984307885169983}","{'label': 'Positive', 'score': 0.0013360128505155444}","{'label': 'Negative', 'score': 0.0002331133437110111}"
"{'label': 'Negative', 'score': 0.9044327139854431}","{'label': 'Neutral', 'score': 0.09542958438396454}","{'label': 'Positive', 'score': 0.000137714872835204}"
"{'label': 'Positive', 'score': 0.9982339143753052}","{'label': 'Neutral', 'score': 0.001747912960126996}","{'label': 'Negative', 'score': 1.8176104276790284e-05}"
"{'label': 'Neutral', 'score': 0.9991138577461243}","{'label': 'Negative', 'score': 0.0006729819579049945}","{'label': 'Positive', 'score': 0.00021317656501196325}"
"{'label': 'Neutral', 'score': 0.999984622001648}","{'label': 'Negative', 'score': 1.2098006664018612e-05}","{'label': 'Positive', 'score': 3.3973230983974645e-06}"
"{'label': 'Neutral', 'score': 0.999970555305481}","{'label': 'Positive', 'score': 1.9389599401620217e-05}","{'label': 'Negative', 'score': 9.989757927542087e-06}"
"{'label': 'Neutral', 'score': 0.9995561242103577}","{'label': 'Positive', 'score': 0.0004333574906922877}","{'label': 'Negative', 'score': 1.0504071724426467e-05}"
"{'label': 'Negative', 'score': 0.9998846054077148}","{'label': 'Neutral', 'score': 0.00011504133726703003}","{'label': 'Positive', 'score': 2.947453197066352e-07}"
"{'label': 'Negative', 'score': 0.9999858140945435}","{'label': 'Positive', 'score': 8.233981134253554e-06}","{'label': 'Neutral', 'score': 5.927106485614786e-06}"
"{'label': 'Negative', 'score': 0.9999834299087524}","{'label': 'Positive', 'score': 1.1463120245025493e-05}","{'label': 'Neutral', 'score': 5.107027845951961e-06}"
"{'label': 'Neutral', 'score': 0.9999356269836426}","{'label': 'Positive', 'score': 4.511267979978584e-05}","{'label': 'Negative', 'score': 1.9321567378938198e-05}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 9.69732596445283e-08}","{'label': 'Negative', 'score': 2.5225581623544713e-08}"
"{'label': 'Positive', 'score': 0.6631750464439392}","{'label': 'Neutral', 'score': 0.329306960105896}","{'label': 'Negative', 'score': 0.007517975755035877}"
"{'label': 'Neutral', 'score': 0.9967557787895203}","{'label': 'Negative', 'score': 0.0032317424193024635}","{'label': 'Positive', 'score': 1.2428761692717671e-05}"
"{'label': 'Positive', 'score': 0.9999969005584717}","{'label': 'Neutral', 'score': 2.9073589757899754e-06}","{'label': 'Negative', 'score': 2.4864291958692775e-07}"
"{'label': 'Neutral', 'score': 0.999977707862854}","{'label': 'Negative', 'score': 1.798136690922547e-05}","{'label': 'Positive', 'score': 4.264506060280837e-06}"
"{'label': 'Neutral', 'score': 0.9992202520370483}","{'label': 'Positive', 'score': 0.0007519537466578186}","{'label': 'Negative', 'score': 2.7733161914511584e-05}"
"{'label': 'Neutral', 'score': 0.9999911785125732}","{'label': 'Negative', 'score': 7.539029866165947e-06}","{'label': 'Positive', 'score': 1.2704701930488227e-06}"
"{'label': 'Negative', 'score': 0.999990701675415}","{'label': 'Neutral', 'score': 9.104110176849645e-06}","{'label': 'Positive', 'score': 2.1008990813697892e-07}"
"{'label': 'Negative', 'score': 0.9256151914596558}","{'label': 'Neutral', 'score': 0.07199198752641678}","{'label': 'Positive', 'score': 0.002392813563346863}"
"{'label': 'Negative', 'score': 0.9894100427627563}","{'label': 'Neutral', 'score': 0.010554873384535313}","{'label': 'Positive', 'score': 3.510300666675903e-05}"
"{'label': 'Negative', 'score': 0.9999008178710938}","{'label': 'Neutral', 'score': 9.813242650125176e-05}","{'label': 'Positive', 'score': 1.0320571846023086e-06}"
"{'label': 'Neutral', 'score': 0.9999701976776123}","{'label': 'Positive', 'score': 1.776245881046634e-05}","{'label': 'Negative', 'score': 1.208156390930526e-05}"
"{'label': 'Neutral', 'score': 0.9998642206192017}","{'label': 'Positive', 'score': 0.00012836586392950267}","{'label': 'Negative', 'score': 7.445918981829891e-06}"
"{'label': 'Neutral', 'score': 0.9998986721038818}","{'label': 'Positive', 'score': 5.324985977495089e-05}","{'label': 'Negative', 'score': 4.799967791768722e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.5243813706055107e-09}","{'label': 'Neutral', 'score': 1.9105508286543227e-09}"
"{'label': 'Neutral', 'score': 0.9999397993087769}","{'label': 'Negative', 'score': 5.633636828861199e-05}","{'label': 'Positive', 'score': 3.872648903779918e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.049687625709339e-07}","{'label': 'Negative', 'score': 7.471060214925274e-09}"
"{'label': 'Neutral', 'score': 0.9999456405639648}","{'label': 'Positive', 'score': 4.4697044359054416e-05}","{'label': 'Negative', 'score': 9.645750651543494e-06}"
"{'label': 'Neutral', 'score': 0.999997615814209}","{'label': 'Positive', 'score': 1.4397807035493315e-06}","{'label': 'Negative', 'score': 9.56376993599406e-07}"
"{'label': 'Neutral', 'score': 0.9999411106109619}","{'label': 'Positive', 'score': 3.424415990593843e-05}","{'label': 'Negative', 'score': 2.4656535970279947e-05}"
"{'label': 'Negative', 'score': 0.9931816458702087}","{'label': 'Positive', 'score': 0.006745430640876293}","{'label': 'Neutral', 'score': 7.284867024281994e-05}"
"{'label': 'Negative', 'score': 0.9995701909065247}","{'label': 'Positive', 'score': 0.0003201590443495661}","{'label': 'Neutral', 'score': 0.00010959154315060005}"
"{'label': 'Neutral', 'score': 0.9999938011169434}","{'label': 'Negative', 'score': 5.684329153154977e-06}","{'label': 'Positive', 'score': 4.37468571590216e-07}"
"{'label': 'Neutral', 'score': 0.9703887701034546}","{'label': 'Positive', 'score': 0.0148444389924407}","{'label': 'Negative', 'score': 0.01476680301129818}"
"{'label': 'Neutral', 'score': 0.9996577501296997}","{'label': 'Positive', 'score': 0.0002680335019249469}","{'label': 'Negative', 'score': 7.429299148498103e-05}"
"{'label': 'Negative', 'score': 0.9999717473983765}","{'label': 'Positive', 'score': 1.695131322776433e-05}","{'label': 'Neutral', 'score': 1.12732659545145e-05}"
"{'label': 'Neutral', 'score': 0.9998906850814819}","{'label': 'Negative', 'score': 7.518051279475912e-05}","{'label': 'Positive', 'score': 3.409998680581339e-05}"
"{'label': 'Negative', 'score': 0.9989994168281555}","{'label': 'Neutral', 'score': 0.0009783385321497917}","{'label': 'Positive', 'score': 2.2231031834962778e-05}"
"{'label': 'Neutral', 'score': 0.9999966621398926}","{'label': 'Negative', 'score': 2.4332182420039317e-06}","{'label': 'Positive', 'score': 1.0100766303366981e-06}"
"{'label': 'Positive', 'score': 0.9979783892631531}","{'label': 'Neutral', 'score': 0.0019458149326965213}","{'label': 'Negative', 'score': 7.577316864626482e-05}"
"{'label': 'Positive', 'score': 0.6347808241844177}","{'label': 'Negative', 'score': 0.35488632321357727}","{'label': 'Neutral', 'score': 0.010332852602005005}"
"{'label': 'Neutral', 'score': 0.9569152593612671}","{'label': 'Positive', 'score': 0.04290664196014404}","{'label': 'Negative', 'score': 0.00017801293870434165}"
"{'label': 'Negative', 'score': 0.7856765985488892}","{'label': 'Neutral', 'score': 0.17721834778785706}","{'label': 'Positive', 'score': 0.0371050126850605}"
"{'label': 'Positive', 'score': 0.9998156428337097}","{'label': 'Neutral', 'score': 0.00018262225785292685}","{'label': 'Negative', 'score': 1.8150874439015752e-06}"
"{'label': 'Positive', 'score': 0.9994615912437439}","{'label': 'Negative', 'score': 0.00032766765798442066}","{'label': 'Neutral', 'score': 0.00021080290025565773}"
"{'label': 'Neutral', 'score': 0.9999911785125732}","{'label': 'Positive', 'score': 6.69358269078657e-06}","{'label': 'Negative', 'score': 2.184831146223587e-06}"
"{'label': 'Neutral', 'score': 0.9999911785125732}","{'label': 'Positive', 'score': 6.69358269078657e-06}","{'label': 'Negative', 'score': 2.184831146223587e-06}"
"{'label': 'Positive', 'score': 0.9999246597290039}","{'label': 'Negative', 'score': 7.281727448571473e-05}","{'label': 'Neutral', 'score': 2.4857390599208884e-06}"
"{'label': 'Negative', 'score': 0.9999953508377075}","{'label': 'Neutral', 'score': 3.893509983754484e-06}","{'label': 'Positive', 'score': 7.784419722156599e-07}"
"{'label': 'Negative', 'score': 0.6017566323280334}","{'label': 'Neutral', 'score': 0.39818713068962097}","{'label': 'Positive', 'score': 5.626178972306661e-05}"
"{'label': 'Neutral', 'score': 0.999091625213623}","{'label': 'Positive', 'score': 0.000875835947226733}","{'label': 'Negative', 'score': 3.2535263017052785e-05}"
"{'label': 'Neutral', 'score': 0.9983832836151123}","{'label': 'Negative', 'score': 0.0016141647938638926}","{'label': 'Positive', 'score': 2.512729906811728e-06}"
"{'label': 'Negative', 'score': 0.9820007681846619}","{'label': 'Positive', 'score': 0.015188107267022133}","{'label': 'Neutral', 'score': 0.0028111052233725786}"
"{'label': 'Positive', 'score': 0.9897987842559814}","{'label': 'Neutral', 'score': 0.01019061915576458}","{'label': 'Negative', 'score': 1.0579884474282153e-05}"
"{'label': 'Positive', 'score': 0.9810536503791809}","{'label': 'Neutral', 'score': 0.016039492562413216}","{'label': 'Negative', 'score': 0.0029069194570183754}"
"{'label': 'Negative', 'score': 0.9582723379135132}","{'label': 'Neutral', 'score': 0.041655831038951874}","{'label': 'Positive', 'score': 7.185510912677273e-05}"
"{'label': 'Negative', 'score': 0.989804744720459}","{'label': 'Neutral', 'score': 0.00929506029933691}","{'label': 'Positive', 'score': 0.0009001638973131776}"
"{'label': 'Negative', 'score': 0.819435179233551}","{'label': 'Neutral', 'score': 0.1787337064743042}","{'label': 'Positive', 'score': 0.0018311465391889215}"
"{'label': 'Positive', 'score': 0.999982476234436}","{'label': 'Neutral', 'score': 1.674355735303834e-05}","{'label': 'Negative', 'score': 8.670838269608794e-07}"
"{'label': 'Negative', 'score': 0.9998489618301392}","{'label': 'Neutral', 'score': 0.00014846630801912397}","{'label': 'Positive', 'score': 2.5727695174282417e-06}"
"{'label': 'Negative', 'score': 0.5152882933616638}","{'label': 'Neutral', 'score': 0.48463380336761475}","{'label': 'Positive', 'score': 7.784382614772767e-05}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 7.033197135797309e-08}","{'label': 'Negative', 'score': 3.0532795847193483e-08}"
"{'label': 'Neutral', 'score': 0.9999926090240479}","{'label': 'Positive', 'score': 3.896136604453204e-06}","{'label': 'Negative', 'score': 3.4768781915772706e-06}"
"{'label': 'Positive', 'score': 0.9999995231628418}","{'label': 'Neutral', 'score': 2.863505130790145e-07}","{'label': 'Negative', 'score': 2.6646884521142056e-07}"
"{'label': 'Positive', 'score': 0.9998142123222351}","{'label': 'Neutral', 'score': 0.0001230890629813075}","{'label': 'Negative', 'score': 6.269398727454245e-05}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 1.9238258630593918e-07}","{'label': 'Negative', 'score': 7.988037253880975e-08}"
"{'label': 'Neutral', 'score': 0.6897538900375366}","{'label': 'Negative', 'score': 0.19478754699230194}","{'label': 'Positive', 'score': 0.11545854061841965}"
"{'label': 'Positive', 'score': 0.9994285702705383}","{'label': 'Neutral', 'score': 0.0005696008447557688}","{'label': 'Negative', 'score': 1.7489352330812835e-06}"
"{'label': 'Neutral', 'score': 0.9999978542327881}","{'label': 'Negative', 'score': 1.3509377367881825e-06}","{'label': 'Positive', 'score': 8.365498160856077e-07}"
"{'label': 'Positive', 'score': 0.9943919777870178}","{'label': 'Negative', 'score': 0.0035046536941081285}","{'label': 'Neutral', 'score': 0.0021034246310591698}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.801454097005717e-08}","{'label': 'Negative', 'score': 1.4698526840106751e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.5106531137121237e-08}","{'label': 'Neutral', 'score': 1.2316404784940005e-08}"
"{'label': 'Negative', 'score': 0.9999963045120239}","{'label': 'Positive', 'score': 3.551124564182828e-06}","{'label': 'Neutral', 'score': 1.4822478533460526e-07}"
"{'label': 'Positive', 'score': 0.9999557733535767}","{'label': 'Negative', 'score': 3.723627014551312e-05}","{'label': 'Neutral', 'score': 7.070236733852653e-06}"
"{'label': 'Negative', 'score': 0.9988767504692078}","{'label': 'Neutral', 'score': 0.001055436092428863}","{'label': 'Positive', 'score': 6.778114766348153e-05}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.376505392476247e-07}","{'label': 'Negative', 'score': 5.0141800045366836e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.8104065680499843e-08}","{'label': 'Negative', 'score': 1.360600254685096e-08}"
"{'label': 'Neutral', 'score': 0.9996521472930908}","{'label': 'Positive', 'score': 0.00033975447877310216}","{'label': 'Negative', 'score': 8.153263479471207e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.2480256584885865e-08}","{'label': 'Negative', 'score': 1.076536815247664e-08}"
"{'label': 'Neutral', 'score': 0.9999949932098389}","{'label': 'Positive', 'score': 4.402684680826496e-06}","{'label': 'Negative', 'score': 5.401161615736783e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 1.0545479511847589e-07}","{'label': 'Neutral', 'score': 5.5083969385805176e-08}"
"{'label': 'Neutral', 'score': 0.9999961853027344}","{'label': 'Negative', 'score': 3.849771474051522e-06}","{'label': 'Positive', 'score': 3.421220284849369e-08}"
"{'label': 'Neutral', 'score': 0.7217432856559753}","{'label': 'Negative', 'score': 0.20552785694599152}","{'label': 'Positive', 'score': 0.07272887974977493}"
"{'label': 'Neutral', 'score': 0.9796649217605591}","{'label': 'Negative', 'score': 0.01995674893260002}","{'label': 'Positive', 'score': 0.000378343160264194}"
"{'label': 'Neutral', 'score': 0.660803496837616}","{'label': 'Negative', 'score': 0.3391723930835724}","{'label': 'Positive', 'score': 2.411356763332151e-05}"
"{'label': 'Neutral', 'score': 0.660803496837616}","{'label': 'Negative', 'score': 0.3391723930835724}","{'label': 'Positive', 'score': 2.411356763332151e-05}"
"{'label': 'Positive', 'score': 0.9788017272949219}","{'label': 'Negative', 'score': 0.011290348134934902}","{'label': 'Neutral', 'score': 0.009907952509820461}"
"{'label': 'Positive', 'score': 0.9978407621383667}","{'label': 'Neutral', 'score': 0.0012874328531324863}","{'label': 'Negative', 'score': 0.0008717504679225385}"
"{'label': 'Negative', 'score': 0.999994158744812}","{'label': 'Positive', 'score': 3.554956037987722e-06}","{'label': 'Neutral', 'score': 2.3054508346831426e-06}"
"{'label': 'Positive', 'score': 0.7622964978218079}","{'label': 'Neutral', 'score': 0.23445042967796326}","{'label': 'Negative', 'score': 0.0032530571334064007}"
"{'label': 'Negative', 'score': 0.9999634027481079}","{'label': 'Positive', 'score': 3.570804256014526e-05}","{'label': 'Neutral', 'score': 8.416600394411944e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.5478550703137444e-08}","{'label': 'Neutral', 'score': 3.311996010779694e-09}"
"{'label': 'Positive', 'score': 0.9998352527618408}","{'label': 'Neutral', 'score': 0.0001647138997213915}","{'label': 'Negative', 'score': 1.9248336258215204e-08}"
"{'label': 'Negative', 'score': 0.9999984502792358}","{'label': 'Positive', 'score': 1.4472198017756455e-06}","{'label': 'Neutral', 'score': 8.505612214548819e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.657994434609236e-09}","{'label': 'Neutral', 'score': 2.0831838476453868e-09}"
"{'label': 'Neutral', 'score': 0.9986131191253662}","{'label': 'Positive', 'score': 0.001369859091937542}","{'label': 'Negative', 'score': 1.7063543054973707e-05}"
"{'label': 'Positive', 'score': 0.999977707862854}","{'label': 'Negative', 'score': 1.3812415090797003e-05}","{'label': 'Neutral', 'score': 8.515638910466805e-06}"
"{'label': 'Negative', 'score': 0.8963037133216858}","{'label': 'Positive', 'score': 0.09059571474790573}","{'label': 'Neutral', 'score': 0.013100577518343925}"
"{'label': 'Negative', 'score': 0.999981164932251}","{'label': 'Neutral', 'score': 1.7952574125956744e-05}","{'label': 'Positive', 'score': 9.391972639605228e-07}"
"{'label': 'Neutral', 'score': 0.998680055141449}","{'label': 'Positive', 'score': 0.0013077156618237495}","{'label': 'Negative', 'score': 1.2247681297594681e-05}"
"{'label': 'Positive', 'score': 0.9999971389770508}","{'label': 'Neutral', 'score': 1.783998641258222e-06}","{'label': 'Negative', 'score': 1.121167088058428e-06}"
"{'label': 'Neutral', 'score': 0.9836273193359375}","{'label': 'Negative', 'score': 0.01635444536805153}","{'label': 'Positive', 'score': 1.8172971977037378e-05}"
"{'label': 'Negative', 'score': 0.9998507499694824}","{'label': 'Neutral', 'score': 0.00014842722157482058}","{'label': 'Positive', 'score': 8.166412612808926e-07}"
"{'label': 'Neutral', 'score': 0.9999674558639526}","{'label': 'Negative', 'score': 2.029678398685064e-05}","{'label': 'Positive', 'score': 1.2260661605978385e-05}"
"{'label': 'Neutral', 'score': 0.9984307885169983}","{'label': 'Positive', 'score': 0.0013360128505155444}","{'label': 'Negative', 'score': 0.0002331133437110111}"
"{'label': 'Neutral', 'score': 0.9994683861732483}","{'label': 'Positive', 'score': 0.00041691045043990016}","{'label': 'Negative', 'score': 0.00011473240738268942}"
"{'label': 'Neutral', 'score': 0.9829972982406616}","{'label': 'Positive', 'score': 0.009608042426407337}","{'label': 'Negative', 'score': 0.007394628599286079}"
"{'label': 'Neutral', 'score': 0.9997115731239319}","{'label': 'Positive', 'score': 0.00028740594279952347}","{'label': 'Negative', 'score': 9.030434853229963e-07}"
"{'label': 'Negative', 'score': 0.9999980926513672}","{'label': 'Positive', 'score': 1.5095284879862447e-06}","{'label': 'Neutral', 'score': 3.618448261022422e-07}"
"{'label': 'Positive', 'score': 0.9999911785125732}","{'label': 'Neutral', 'score': 8.480102223984431e-06}","{'label': 'Negative', 'score': 3.3458437087574566e-07}"
"{'label': 'Negative', 'score': 0.9878074526786804}","{'label': 'Neutral', 'score': 0.012012767605483532}","{'label': 'Positive', 'score': 0.00017974515503738075}"
"{'label': 'Negative', 'score': 0.9998588562011719}","{'label': 'Neutral', 'score': 0.00014030489546712488}","{'label': 'Positive', 'score': 8.701823048795632e-07}"
"{'label': 'Negative', 'score': 0.9999992847442627}","{'label': 'Neutral', 'score': 3.872552269967855e-07}","{'label': 'Positive', 'score': 3.6612522080758936e-07}"
"{'label': 'Negative', 'score': 0.9999992847442627}","{'label': 'Neutral', 'score': 3.872552269967855e-07}","{'label': 'Positive', 'score': 3.6612522080758936e-07}"
"{'label': 'Negative', 'score': 0.9999700784683228}","{'label': 'Positive', 'score': 2.2889526007929817e-05}","{'label': 'Neutral', 'score': 7.033107522147475e-06}"
"{'label': 'Positive', 'score': 0.5366799831390381}","{'label': 'Neutral', 'score': 0.4632837474346161}","{'label': 'Negative', 'score': 3.6217916203895584e-05}"
"{'label': 'Neutral', 'score': 0.9938961863517761}","{'label': 'Negative', 'score': 0.006082089617848396}","{'label': 'Positive', 'score': 2.1655572709278204e-05}"
"{'label': 'Neutral', 'score': 0.9401994347572327}","{'label': 'Positive', 'score': 0.038458649069070816}","{'label': 'Negative', 'score': 0.021341927349567413}"
"{'label': 'Positive', 'score': 0.999994158744812}","{'label': 'Neutral', 'score': 5.237995083007263e-06}","{'label': 'Negative', 'score': 6.532851557494723e-07}"
"{'label': 'Neutral', 'score': 0.996829092502594}","{'label': 'Negative', 'score': 0.0030308091081678867}","{'label': 'Positive', 'score': 0.0001401136687491089}"
"{'label': 'Neutral', 'score': 0.9573350548744202}","{'label': 'Negative', 'score': 0.04264628142118454}","{'label': 'Positive', 'score': 1.8690237993723713e-05}"
"{'label': 'Negative', 'score': 0.9699674248695374}","{'label': 'Neutral', 'score': 0.030023209750652313}","{'label': 'Positive', 'score': 9.336356015410274e-06}"
"{'label': 'Neutral', 'score': 0.9994500279426575}","{'label': 'Negative', 'score': 0.0004952212912030518}","{'label': 'Positive', 'score': 5.463017805595882e-05}"
"{'label': 'Positive', 'score': 0.6532954573631287}","{'label': 'Neutral', 'score': 0.31556278467178345}","{'label': 'Negative', 'score': 0.03114175610244274}"
"{'label': 'Neutral', 'score': 0.9986147880554199}","{'label': 'Positive', 'score': 0.0009574219584465027}","{'label': 'Negative', 'score': 0.0004276961262803525}"
"{'label': 'Neutral', 'score': 0.9729142785072327}","{'label': 'Negative', 'score': 0.01989540457725525}","{'label': 'Positive', 'score': 0.007190292235463858}"
"{'label': 'Negative', 'score': 0.9997847676277161}","{'label': 'Neutral', 'score': 0.00021276484767440706}","{'label': 'Positive', 'score': 2.4953519641712774e-06}"
"{'label': 'Positive', 'score': 0.6080597043037415}","{'label': 'Neutral', 'score': 0.3872603476047516}","{'label': 'Negative', 'score': 0.004679908975958824}"
"{'label': 'Neutral', 'score': 0.9952213168144226}","{'label': 'Negative', 'score': 0.0047344425693154335}","{'label': 'Positive', 'score': 4.424850340001285e-05}"
"{'label': 'Positive', 'score': 0.9997033476829529}","{'label': 'Neutral', 'score': 0.00027645635418593884}","{'label': 'Negative', 'score': 2.015653080889024e-05}"
"{'label': 'Negative', 'score': 0.9523698687553406}","{'label': 'Neutral', 'score': 0.047479864209890366}","{'label': 'Positive', 'score': 0.0001503245730418712}"
"{'label': 'Neutral', 'score': 0.9993249177932739}","{'label': 'Positive', 'score': 0.00046603381633758545}","{'label': 'Negative', 'score': 0.00020910051534883678}"
"{'label': 'Positive', 'score': 0.9999980926513672}","{'label': 'Neutral', 'score': 1.8043841691905982e-06}","{'label': 'Negative', 'score': 1.1767811969320974e-07}"
"{'label': 'Neutral', 'score': 0.8047500252723694}","{'label': 'Negative', 'score': 0.19517497718334198}","{'label': 'Positive', 'score': 7.502015796490014e-05}"
"{'label': 'Negative', 'score': 0.9998199343681335}","{'label': 'Positive', 'score': 0.0001768903894117102}","{'label': 'Neutral', 'score': 3.1672341265220894e-06}"
"{'label': 'Negative', 'score': 0.9989987015724182}","{'label': 'Neutral', 'score': 0.0006537294248118997}","{'label': 'Positive', 'score': 0.0003475248231552541}"
"{'label': 'Positive', 'score': 0.996110737323761}","{'label': 'Neutral', 'score': 0.0038832470308989286}","{'label': 'Negative', 'score': 6.093246611271752e-06}"
"{'label': 'Neutral', 'score': 0.9983906745910645}","{'label': 'Negative', 'score': 0.0014654083643108606}","{'label': 'Positive', 'score': 0.00014387164264917374}"
"{'label': 'Positive', 'score': 0.9994152784347534}","{'label': 'Neutral', 'score': 0.000582443899475038}","{'label': 'Negative', 'score': 2.2411202280636644e-06}"
"{'label': 'Positive', 'score': 0.8047986626625061}","{'label': 'Neutral', 'score': 0.10574521124362946}","{'label': 'Negative', 'score': 0.08945605903863907}"
"{'label': 'Negative', 'score': 0.9999731779098511}","{'label': 'Neutral', 'score': 2.6549059839453548e-05}","{'label': 'Positive', 'score': 2.850131863851857e-07}"
"{'label': 'Negative', 'score': 0.9998888969421387}","{'label': 'Neutral', 'score': 0.00010990430746460333}","{'label': 'Positive', 'score': 1.1766319403250236e-06}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Negative', 'score': 7.451309897987812e-07}","{'label': 'Neutral', 'score': 1.4909683443420363e-07}"
"{'label': 'Negative', 'score': 0.999957799911499}","{'label': 'Neutral', 'score': 4.152580731897615e-05}","{'label': 'Positive', 'score': 6.651670219071093e-07}"
"{'label': 'Positive', 'score': 0.944247305393219}","{'label': 'Neutral', 'score': 0.037560440599918365}","{'label': 'Negative', 'score': 0.018192244693636894}"
"{'label': 'Neutral', 'score': 0.9999946355819702}","{'label': 'Positive', 'score': 3.3489600355096627e-06}","{'label': 'Negative', 'score': 2.058014842987177e-06}"
"{'label': 'Positive', 'score': 0.944247305393219}","{'label': 'Neutral', 'score': 0.037560440599918365}","{'label': 'Negative', 'score': 0.018192244693636894}"
"{'label': 'Negative', 'score': 0.9999908208847046}","{'label': 'Neutral', 'score': 8.732190508453641e-06}","{'label': 'Positive', 'score': 4.461993228233041e-07}"
"{'label': 'Negative', 'score': 0.9999991655349731}","{'label': 'Neutral', 'score': 5.481988409883343e-07}","{'label': 'Positive', 'score': 3.1443357784155523e-07}"
"{'label': 'Negative', 'score': 0.9999173879623413}","{'label': 'Neutral', 'score': 8.199962030630559e-05}","{'label': 'Positive', 'score': 6.072125984246668e-07}"
"{'label': 'Neutral', 'score': 0.9999252557754517}","{'label': 'Positive', 'score': 6.194293382577598e-05}","{'label': 'Negative', 'score': 1.2752036127494648e-05}"
"{'label': 'Negative', 'score': 0.9999995231628418}","{'label': 'Positive', 'score': 4.55150882316957e-07}","{'label': 'Neutral', 'score': 5.447430240224094e-08}"
"{'label': 'Negative', 'score': 0.9999997615814209}","{'label': 'Positive', 'score': 1.2959425532699242e-07}","{'label': 'Neutral', 'score': 9.439627035590092e-08}"
"{'label': 'Negative', 'score': 0.9675479531288147}","{'label': 'Neutral', 'score': 0.03152475506067276}","{'label': 'Positive', 'score': 0.0009272806928493083}"
"{'label': 'Negative', 'score': 0.9999879598617554}","{'label': 'Neutral', 'score': 1.1034153430955485e-05}","{'label': 'Positive', 'score': 9.80242361947603e-07}"
"{'label': 'Negative', 'score': 0.9984038472175598}","{'label': 'Positive', 'score': 0.0012670874129980803}","{'label': 'Neutral', 'score': 0.0003290585882496089}"
"{'label': 'Negative', 'score': 0.9999934434890747}","{'label': 'Neutral', 'score': 3.5310176826897077e-06}","{'label': 'Positive', 'score': 2.9768450531264534e-06}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 3.439881481881457e-07}","{'label': 'Positive', 'score': 2.4058874714683043e-07}"
"{'label': 'Negative', 'score': 0.9997848868370056}","{'label': 'Neutral', 'score': 0.00020748625684063882}","{'label': 'Positive', 'score': 7.632726010342594e-06}"
"{'label': 'Positive', 'score': 0.9999926090240479}","{'label': 'Neutral', 'score': 7.172798632382182e-06}","{'label': 'Negative', 'score': 2.943922368103813e-07}"
"{'label': 'Negative', 'score': 0.9999974966049194}","{'label': 'Positive', 'score': 2.2627350517723244e-06}","{'label': 'Neutral', 'score': 2.1468250110956433e-07}"
"{'label': 'Neutral', 'score': 0.8269191980361938}","{'label': 'Positive', 'score': 0.17272403836250305}","{'label': 'Negative', 'score': 0.00035676840343512595}"
"{'label': 'Neutral', 'score': 0.999998927116394}","{'label': 'Positive', 'score': 9.010195185510383e-07}","{'label': 'Negative', 'score': 7.171236404701631e-08}"
"{'label': 'Neutral', 'score': 0.999954342842102}","{'label': 'Negative', 'score': 4.4081163650844246e-05}","{'label': 'Positive', 'score': 1.49279742345243e-06}"
"{'label': 'Negative', 'score': 0.9999955892562866}","{'label': 'Neutral', 'score': 4.239942882122705e-06}","{'label': 'Positive', 'score': 1.3039668544934102e-07}"
"{'label': 'Negative', 'score': 0.5153085589408875}","{'label': 'Positive', 'score': 0.4822479784488678}","{'label': 'Neutral', 'score': 0.0024434239603579044}"
