0,1,2
"{'label': 'positive', 'score': 0.9449164271354675}","{'label': 'neutral', 'score': 0.04204649478197098}","{'label': 'negative', 'score': 0.013037040829658508}"
"{'label': 'positive', 'score': 0.8712567687034607}","{'label': 'neutral', 'score': 0.11886055767536163}","{'label': 'negative', 'score': 0.009882654063403606}"
"{'label': 'negative', 'score': 0.7245463728904724}","{'label': 'neutral', 'score': 0.21667611598968506}","{'label': 'positive', 'score': 0.05877751111984253}"
"{'label': 'positive', 'score': 0.9106761813163757}","{'label': 'negative', 'score': 0.06855499744415283}","{'label': 'neutral', 'score': 0.020768851041793823}"
"{'label': 'neutral', 'score': 0.9232571125030518}","{'label': 'positive', 'score': 0.043862234801054}","{'label': 'negative', 'score': 0.03288066387176514}"
"{'label': 'negative', 'score': 0.7227131128311157}","{'label': 'neutral', 'score': 0.17235910892486572}","{'label': 'positive', 'score': 0.10492782294750214}"
"{'label': 'negative', 'score': 0.8094126582145691}","{'label': 'neutral', 'score': 0.14839166402816772}","{'label': 'positive', 'score': 0.042195603251457214}"
"{'label': 'negative', 'score': 0.9435319900512695}","{'label': 'neutral', 'score': 0.0437583401799202}","{'label': 'positive', 'score': 0.012709620408713818}"
"{'label': 'positive', 'score': 0.8595653176307678}","{'label': 'negative', 'score': 0.12084151059389114}","{'label': 'neutral', 'score': 0.019593127071857452}"
"{'label': 'positive', 'score': 0.9083411693572998}","{'label': 'negative', 'score': 0.07080846279859543}","{'label': 'neutral', 'score': 0.020850403234362602}"
"{'label': 'neutral', 'score': 0.9232571125030518}","{'label': 'positive', 'score': 0.043862234801054}","{'label': 'negative', 'score': 0.03288066387176514}"
"{'label': 'negative', 'score': 0.4800843596458435}","{'label': 'neutral', 'score': 0.45596614480018616}","{'label': 'positive', 'score': 0.06394943594932556}"
"{'label': 'positive', 'score': 0.9434056282043457}","{'label': 'neutral', 'score': 0.04369388520717621}","{'label': 'negative', 'score': 0.01290053315460682}"
"{'label': 'positive', 'score': 0.9193010330200195}","{'label': 'negative', 'score': 0.06077442690730095}","{'label': 'neutral', 'score': 0.019924545660614967}"
"{'label': 'positive', 'score': 0.6738548278808594}","{'label': 'negative', 'score': 0.3032490611076355}","{'label': 'neutral', 'score': 0.02289610728621483}"
"{'label': 'positive', 'score': 0.5123085975646973}","{'label': 'negative', 'score': 0.3915095031261444}","{'label': 'neutral', 'score': 0.09618190675973892}"
"{'label': 'neutral', 'score': 0.9253569841384888}","{'label': 'negative', 'score': 0.037957727909088135}","{'label': 'positive', 'score': 0.0366852805018425}"
"{'label': 'positive', 'score': 0.5688126087188721}","{'label': 'negative', 'score': 0.40886184573173523}","{'label': 'neutral', 'score': 0.022325551137328148}"
"{'label': 'positive', 'score': 0.813226580619812}","{'label': 'neutral', 'score': 0.18036924302577972}","{'label': 'negative', 'score': 0.006404142826795578}"
"{'label': 'positive', 'score': 0.8050363063812256}","{'label': 'negative', 'score': 0.12653912603855133}","{'label': 'neutral', 'score': 0.06842458993196487}"
"{'label': 'neutral', 'score': 0.6961537599563599}","{'label': 'negative', 'score': 0.25890275835990906}","{'label': 'positive', 'score': 0.04494348540902138}"
"{'label': 'negative', 'score': 0.5525569319725037}","{'label': 'positive', 'score': 0.22864539921283722}","{'label': 'neutral', 'score': 0.21879766881465912}"
"{'label': 'positive', 'score': 0.9142397046089172}","{'label': 'negative', 'score': 0.0648580864071846}","{'label': 'neutral', 'score': 0.020902130752801895}"
"{'label': 'positive', 'score': 0.9508997201919556}","{'label': 'neutral', 'score': 0.03753836080431938}","{'label': 'negative', 'score': 0.011562000960111618}"
"{'label': 'neutral', 'score': 0.9249357581138611}","{'label': 'positive', 'score': 0.05449094623327255}","{'label': 'negative', 'score': 0.020573284476995468}"
"{'label': 'neutral', 'score': 0.8861028552055359}","{'label': 'positive', 'score': 0.09345372766256332}","{'label': 'negative', 'score': 0.02044341154396534}"
"{'label': 'negative', 'score': 0.9759531021118164}","{'label': 'neutral', 'score': 0.01607048697769642}","{'label': 'positive', 'score': 0.007976374588906765}"
"{'label': 'positive', 'score': 0.9581640958786011}","{'label': 'neutral', 'score': 0.02374013140797615}","{'label': 'negative', 'score': 0.01809573732316494}"
"{'label': 'negative', 'score': 0.5136170983314514}","{'label': 'positive', 'score': 0.38806644082069397}","{'label': 'neutral', 'score': 0.09831646829843521}"
"{'label': 'positive', 'score': 0.6900540590286255}","{'label': 'neutral', 'score': 0.3022986650466919}","{'label': 'negative', 'score': 0.007647327147424221}"
"{'label': 'positive', 'score': 0.8984355330467224}","{'label': 'negative', 'score': 0.08231858164072037}","{'label': 'neutral', 'score': 0.019245870411396027}"
"{'label': 'positive', 'score': 0.8557493686676025}","{'label': 'negative', 'score': 0.12454314529895782}","{'label': 'neutral', 'score': 0.019707519561052322}"
"{'label': 'neutral', 'score': 0.5305200815200806}","{'label': 'positive', 'score': 0.41086697578430176}","{'label': 'negative', 'score': 0.05861296504735947}"
"{'label': 'positive', 'score': 0.9530450105667114}","{'label': 'neutral', 'score': 0.027794266119599342}","{'label': 'negative', 'score': 0.019160721451044083}"
"{'label': 'positive', 'score': 0.9144083857536316}","{'label': 'negative', 'score': 0.06773033738136292}","{'label': 'neutral', 'score': 0.01786133646965027}"
"{'label': 'neutral', 'score': 0.8897032737731934}","{'label': 'positive', 'score': 0.06645017117261887}","{'label': 'negative', 'score': 0.04384653642773628}"
"{'label': 'positive', 'score': 0.9501937627792358}","{'label': 'neutral', 'score': 0.03208927810192108}","{'label': 'negative', 'score': 0.017716940492391586}"
"{'label': 'neutral', 'score': 0.9356961846351624}","{'label': 'positive', 'score': 0.04738738760352135}","{'label': 'negative', 'score': 0.016916409134864807}"
"{'label': 'negative', 'score': 0.41364622116088867}","{'label': 'neutral', 'score': 0.29335540533065796}","{'label': 'positive', 'score': 0.29299843311309814}"
"{'label': 'neutral', 'score': 0.7682545185089111}","{'label': 'positive', 'score': 0.2177739143371582}","{'label': 'negative', 'score': 0.013971520587801933}"
"{'label': 'neutral', 'score': 0.8804446458816528}","{'label': 'positive', 'score': 0.06418423354625702}","{'label': 'negative', 'score': 0.05537112429738045}"
"{'label': 'neutral', 'score': 0.8300149440765381}","{'label': 'positive', 'score': 0.14904983341693878}","{'label': 'negative', 'score': 0.020935259759426117}"
"{'label': 'negative', 'score': 0.7805803418159485}","{'label': 'neutral', 'score': 0.16975635290145874}","{'label': 'positive', 'score': 0.049663253128528595}"
"{'label': 'neutral', 'score': 0.949343204498291}","{'label': 'positive', 'score': 0.03176003322005272}","{'label': 'negative', 'score': 0.01889677904546261}"
"{'label': 'neutral', 'score': 0.823517918586731}","{'label': 'positive', 'score': 0.16692915558815002}","{'label': 'negative', 'score': 0.009552947245538235}"
"{'label': 'positive', 'score': 0.7974497675895691}","{'label': 'negative', 'score': 0.17482808232307434}","{'label': 'neutral', 'score': 0.02772214263677597}"
"{'label': 'negative', 'score': 0.93996262550354}","{'label': 'neutral', 'score': 0.033251408487558365}","{'label': 'positive', 'score': 0.026785947382450104}"
"{'label': 'neutral', 'score': 0.8788924813270569}","{'label': 'positive', 'score': 0.09611551463603973}","{'label': 'negative', 'score': 0.02499193139374256}"
"{'label': 'neutral', 'score': 0.8116820454597473}","{'label': 'negative', 'score': 0.14614154398441315}","{'label': 'positive', 'score': 0.04217643290758133}"
"{'label': 'positive', 'score': 0.9513445496559143}","{'label': 'negative', 'score': 0.02462153695523739}","{'label': 'neutral', 'score': 0.024033915251493454}"
"{'label': 'negative', 'score': 0.8583703637123108}","{'label': 'positive', 'score': 0.11579190939664841}","{'label': 'neutral', 'score': 0.025837760418653488}"
"{'label': 'negative', 'score': 0.4447908103466034}","{'label': 'neutral', 'score': 0.39560025930404663}","{'label': 'positive', 'score': 0.15960896015167236}"
"{'label': 'neutral', 'score': 0.9327772855758667}","{'label': 'negative', 'score': 0.03857584670186043}","{'label': 'positive', 'score': 0.028646869584918022}"
"{'label': 'neutral', 'score': 0.9253569841384888}","{'label': 'negative', 'score': 0.037957727909088135}","{'label': 'positive', 'score': 0.0366852805018425}"
"{'label': 'positive', 'score': 0.8917132019996643}","{'label': 'negative', 'score': 0.06513522565364838}","{'label': 'neutral', 'score': 0.04315156862139702}"
"{'label': 'neutral', 'score': 0.5210094451904297}","{'label': 'positive', 'score': 0.4695558547973633}","{'label': 'negative', 'score': 0.009434699080884457}"
"{'label': 'neutral', 'score': 0.8804446458816528}","{'label': 'positive', 'score': 0.06418423354625702}","{'label': 'negative', 'score': 0.05537112429738045}"
"{'label': 'positive', 'score': 0.5717113614082336}","{'label': 'negative', 'score': 0.3617989718914032}","{'label': 'neutral', 'score': 0.06648965179920197}"
"{'label': 'positive', 'score': 0.9470682740211487}","{'label': 'neutral', 'score': 0.03997053578495979}","{'label': 'negative', 'score': 0.012961193919181824}"
"{'label': 'positive', 'score': 0.902021586894989}","{'label': 'negative', 'score': 0.0777691900730133}","{'label': 'neutral', 'score': 0.020209133625030518}"
"{'label': 'neutral', 'score': 0.9083573222160339}","{'label': 'positive', 'score': 0.07966136187314987}","{'label': 'negative', 'score': 0.011981324292719364}"
"{'label': 'positive', 'score': 0.9158718585968018}","{'label': 'negative', 'score': 0.06334737688302994}","{'label': 'neutral', 'score': 0.020780744031071663}"
"{'label': 'neutral', 'score': 0.6187707185745239}","{'label': 'positive', 'score': 0.3730056881904602}","{'label': 'negative', 'score': 0.008223535493016243}"
"{'label': 'neutral', 'score': 0.6961537599563599}","{'label': 'negative', 'score': 0.25890275835990906}","{'label': 'positive', 'score': 0.04494348540902138}"
"{'label': 'neutral', 'score': 0.8651924133300781}","{'label': 'positive', 'score': 0.1254269778728485}","{'label': 'negative', 'score': 0.00938061811029911}"
"{'label': 'negative', 'score': 0.8699646592140198}","{'label': 'neutral', 'score': 0.08295067399740219}","{'label': 'positive', 'score': 0.04708476737141609}"
"{'label': 'positive', 'score': 0.9491831064224243}","{'label': 'neutral', 'score': 0.03664750978350639}","{'label': 'negative', 'score': 0.01416940800845623}"
"{'label': 'positive', 'score': 0.5588705539703369}","{'label': 'negative', 'score': 0.4189516603946686}","{'label': 'neutral', 'score': 0.022177759557962418}"
"{'label': 'neutral', 'score': 0.9253569841384888}","{'label': 'negative', 'score': 0.037957727909088135}","{'label': 'positive', 'score': 0.0366852805018425}"
"{'label': 'positive', 'score': 0.8540747761726379}","{'label': 'negative', 'score': 0.1259375959634781}","{'label': 'neutral', 'score': 0.019987646490335464}"
"{'label': 'neutral', 'score': 0.7186644077301025}","{'label': 'positive', 'score': 0.2387790083885193}","{'label': 'negative', 'score': 0.042556580156087875}"
"{'label': 'negative', 'score': 0.8656433820724487}","{'label': 'neutral', 'score': 0.07823822647333145}","{'label': 'positive', 'score': 0.056118354201316833}"
"{'label': 'positive', 'score': 0.9033554792404175}","{'label': 'negative', 'score': 0.0763399600982666}","{'label': 'neutral', 'score': 0.020304525271058083}"
"{'label': 'positive', 'score': 0.8962693810462952}","{'label': 'negative', 'score': 0.08359400182962418}","{'label': 'neutral', 'score': 0.020136656239628792}"
"{'label': 'positive', 'score': 0.8966439366340637}","{'label': 'neutral', 'score': 0.09604810178279877}","{'label': 'negative', 'score': 0.007307921536266804}"
"{'label': 'positive', 'score': 0.8138921856880188}","{'label': 'neutral', 'score': 0.17851510643959045}","{'label': 'negative', 'score': 0.007592718116939068}"
"{'label': 'positive', 'score': 0.8807125091552734}","{'label': 'negative', 'score': 0.09525930881500244}","{'label': 'neutral', 'score': 0.024028154090046883}"
"{'label': 'positive', 'score': 0.5849697589874268}","{'label': 'neutral', 'score': 0.40762266516685486}","{'label': 'negative', 'score': 0.00740760238841176}"
"{'label': 'positive', 'score': 0.9433670043945312}","{'label': 'neutral', 'score': 0.04538814723491669}","{'label': 'negative', 'score': 0.011244933120906353}"
"{'label': 'neutral', 'score': 0.9190206527709961}","{'label': 'positive', 'score': 0.06804899871349335}","{'label': 'negative', 'score': 0.012930416502058506}"
"{'label': 'neutral', 'score': 0.9204402565956116}","{'label': 'positive', 'score': 0.06278084218502045}","{'label': 'negative', 'score': 0.016778869554400444}"
"{'label': 'positive', 'score': 0.9023798704147339}","{'label': 'negative', 'score': 0.0784730464220047}","{'label': 'neutral', 'score': 0.019147034734487534}"
"{'label': 'positive', 'score': 0.9226842522621155}","{'label': 'neutral', 'score': 0.06883561611175537}","{'label': 'negative', 'score': 0.008480077609419823}"
"{'label': 'positive', 'score': 0.955407977104187}","{'label': 'neutral', 'score': 0.029679635539650917}","{'label': 'negative', 'score': 0.01491243951022625}"
"{'label': 'negative', 'score': 0.9623958468437195}","{'label': 'neutral', 'score': 0.027269478887319565}","{'label': 'positive', 'score': 0.010334638878703117}"
"{'label': 'positive', 'score': 0.956902265548706}","{'label': 'neutral', 'score': 0.02295643463730812}","{'label': 'negative', 'score': 0.02014125883579254}"
"{'label': 'negative', 'score': 0.6131303906440735}","{'label': 'neutral', 'score': 0.3123719096183777}","{'label': 'positive', 'score': 0.07449768483638763}"
"{'label': 'negative', 'score': 0.6383495926856995}","{'label': 'neutral', 'score': 0.3241707682609558}","{'label': 'positive', 'score': 0.03747968375682831}"
"{'label': 'neutral', 'score': 0.8941113352775574}","{'label': 'positive', 'score': 0.08086302876472473}","{'label': 'negative', 'score': 0.02502559684216976}"
"{'label': 'negative', 'score': 0.9515647888183594}","{'label': 'neutral', 'score': 0.034332435578107834}","{'label': 'positive', 'score': 0.014102715067565441}"
"{'label': 'negative', 'score': 0.9120712280273438}","{'label': 'positive', 'score': 0.0733753964304924}","{'label': 'neutral', 'score': 0.014553423970937729}"
"{'label': 'positive', 'score': 0.9382330179214478}","{'label': 'neutral', 'score': 0.049733392894268036}","{'label': 'negative', 'score': 0.012033599428832531}"
"{'label': 'negative', 'score': 0.9581435322761536}","{'label': 'neutral', 'score': 0.030124222859740257}","{'label': 'positive', 'score': 0.011732228100299835}"
"{'label': 'positive', 'score': 0.9503793716430664}","{'label': 'negative', 'score': 0.030857358127832413}","{'label': 'neutral', 'score': 0.018763329833745956}"
"{'label': 'positive', 'score': 0.8966439366340637}","{'label': 'neutral', 'score': 0.09604810178279877}","{'label': 'negative', 'score': 0.007307921536266804}"
"{'label': 'negative', 'score': 0.8830140829086304}","{'label': 'neutral', 'score': 0.08970490843057632}","{'label': 'positive', 'score': 0.027281031012535095}"
"{'label': 'neutral', 'score': 0.9024571180343628}","{'label': 'positive', 'score': 0.061582211405038834}","{'label': 'negative', 'score': 0.03596067056059837}"
"{'label': 'positive', 'score': 0.9544156193733215}","{'label': 'negative', 'score': 0.02483852580189705}","{'label': 'neutral', 'score': 0.02074592001736164}"
"{'label': 'negative', 'score': 0.9761242866516113}","{'label': 'neutral', 'score': 0.015775781124830246}","{'label': 'positive', 'score': 0.008099975064396858}"
"{'label': 'negative', 'score': 0.8873705267906189}","{'label': 'neutral', 'score': 0.058606456965208054}","{'label': 'positive', 'score': 0.054023079574108124}"
"{'label': 'negative', 'score': 0.9658768773078918}","{'label': 'neutral', 'score': 0.019134340807795525}","{'label': 'positive', 'score': 0.014988782815635204}"
"{'label': 'neutral', 'score': 0.8292367458343506}","{'label': 'positive', 'score': 0.1606551557779312}","{'label': 'negative', 'score': 0.010108121670782566}"
"{'label': 'negative', 'score': 0.9744065999984741}","{'label': 'neutral', 'score': 0.0189503226429224}","{'label': 'positive', 'score': 0.006643066182732582}"
"{'label': 'negative', 'score': 0.9666137099266052}","{'label': 'neutral', 'score': 0.025615090504288673}","{'label': 'positive', 'score': 0.007771171163767576}"
"{'label': 'negative', 'score': 0.9653154015541077}","{'label': 'neutral', 'score': 0.02392655611038208}","{'label': 'positive', 'score': 0.010758113116025925}"
"{'label': 'negative', 'score': 0.835020899772644}","{'label': 'neutral', 'score': 0.14608047902584076}","{'label': 'positive', 'score': 0.018898596987128258}"
"{'label': 'neutral', 'score': 0.9369708299636841}","{'label': 'positive', 'score': 0.04555080085992813}","{'label': 'negative', 'score': 0.01747838780283928}"
"{'label': 'neutral', 'score': 0.9079065322875977}","{'label': 'positive', 'score': 0.04762851446866989}","{'label': 'negative', 'score': 0.04446498677134514}"
"{'label': 'negative', 'score': 0.9719452857971191}","{'label': 'neutral', 'score': 0.015198836103081703}","{'label': 'positive', 'score': 0.012855893932282925}"
"{'label': 'neutral', 'score': 0.9253569841384888}","{'label': 'negative', 'score': 0.037957727909088135}","{'label': 'positive', 'score': 0.0366852805018425}"
"{'label': 'positive', 'score': 0.9419971704483032}","{'label': 'neutral', 'score': 0.04251254349946976}","{'label': 'negative', 'score': 0.015490242280066013}"
"{'label': 'neutral', 'score': 0.7172195911407471}","{'label': 'negative', 'score': 0.22825919091701508}","{'label': 'positive', 'score': 0.054521236568689346}"
"{'label': 'positive', 'score': 0.9331080913543701}","{'label': 'neutral', 'score': 0.05751295015215874}","{'label': 'negative', 'score': 0.009378972463309765}"
"{'label': 'neutral', 'score': 0.9473297595977783}","{'label': 'negative', 'score': 0.02669263444840908}","{'label': 'positive', 'score': 0.025977574288845062}"
"{'label': 'positive', 'score': 0.8798617124557495}","{'label': 'negative', 'score': 0.10051576048135757}","{'label': 'neutral', 'score': 0.019622448831796646}"
"{'label': 'positive', 'score': 0.921314001083374}","{'label': 'negative', 'score': 0.058019787073135376}","{'label': 'neutral', 'score': 0.020666224882006645}"
"{'label': 'negative', 'score': 0.9676011204719543}","{'label': 'neutral', 'score': 0.02091136761009693}","{'label': 'positive', 'score': 0.011487582698464394}"
"{'label': 'negative', 'score': 0.9738276600837708}","{'label': 'neutral', 'score': 0.014892606995999813}","{'label': 'positive', 'score': 0.01127968542277813}"
"{'label': 'positive', 'score': 0.9595154523849487}","{'label': 'neutral', 'score': 0.02275949902832508}","{'label': 'negative', 'score': 0.017725059762597084}"
"{'label': 'positive', 'score': 0.9538114666938782}","{'label': 'neutral', 'score': 0.03224905580282211}","{'label': 'negative', 'score': 0.013939473778009415}"
"{'label': 'neutral', 'score': 0.7913613319396973}","{'label': 'positive', 'score': 0.2003735601902008}","{'label': 'negative', 'score': 0.008265136741101742}"
"{'label': 'neutral', 'score': 0.945942223072052}","{'label': 'positive', 'score': 0.03214807063341141}","{'label': 'negative', 'score': 0.021909723058342934}"
"{'label': 'neutral', 'score': 0.5010241270065308}","{'label': 'positive', 'score': 0.4874739646911621}","{'label': 'negative', 'score': 0.011501907370984554}"
"{'label': 'neutral', 'score': 0.4654459059238434}","{'label': 'positive', 'score': 0.39759328961372375}","{'label': 'negative', 'score': 0.13696081936359406}"
"{'label': 'negative', 'score': 0.8777461051940918}","{'label': 'neutral', 'score': 0.07772773504257202}","{'label': 'positive', 'score': 0.04452614486217499}"
"{'label': 'positive', 'score': 0.9207354784011841}","{'label': 'negative', 'score': 0.05841018259525299}","{'label': 'neutral', 'score': 0.020854301750659943}"
"{'label': 'positive', 'score': 0.8945642709732056}","{'label': 'negative', 'score': 0.08538038283586502}","{'label': 'neutral', 'score': 0.020055390894412994}"
"{'label': 'positive', 'score': 0.8945126533508301}","{'label': 'negative', 'score': 0.08541686087846756}","{'label': 'neutral', 'score': 0.02007046900689602}"
"{'label': 'positive', 'score': 0.9498717188835144}","{'label': 'negative', 'score': 0.031023377552628517}","{'label': 'neutral', 'score': 0.019104911014437675}"
"{'label': 'positive', 'score': 0.955489993095398}","{'label': 'negative', 'score': 0.02348591573536396}","{'label': 'neutral', 'score': 0.021024012938141823}"
"{'label': 'positive', 'score': 0.9458875060081482}","{'label': 'neutral', 'score': 0.03595273569226265}","{'label': 'negative', 'score': 0.01815979927778244}"
"{'label': 'positive', 'score': 0.959589958190918}","{'label': 'neutral', 'score': 0.022966377437114716}","{'label': 'negative', 'score': 0.017443636432290077}"
"{'label': 'positive', 'score': 0.955262303352356}","{'label': 'negative', 'score': 0.024033939465880394}","{'label': 'neutral', 'score': 0.02070380188524723}"
"{'label': 'positive', 'score': 0.9559757709503174}","{'label': 'neutral', 'score': 0.022375337779521942}","{'label': 'negative', 'score': 0.02164888009428978}"
"{'label': 'negative', 'score': 0.9725775718688965}","{'label': 'neutral', 'score': 0.016772210597991943}","{'label': 'positive', 'score': 0.010650177486240864}"
"{'label': 'positive', 'score': 0.9565812349319458}","{'label': 'neutral', 'score': 0.022365953773260117}","{'label': 'negative', 'score': 0.021052861586213112}"
"{'label': 'positive', 'score': 0.9534580707550049}","{'label': 'negative', 'score': 0.024587327614426613}","{'label': 'neutral', 'score': 0.02195463329553604}"
"{'label': 'positive', 'score': 0.9563452005386353}","{'label': 'negative', 'score': 0.02334238402545452}","{'label': 'neutral', 'score': 0.020312417298555374}"
"{'label': 'negative', 'score': 0.9389687776565552}","{'label': 'neutral', 'score': 0.04568866267800331}","{'label': 'positive', 'score': 0.015342545695602894}"
"{'label': 'negative', 'score': 0.9299395680427551}","{'label': 'neutral', 'score': 0.05857880786061287}","{'label': 'positive', 'score': 0.011481648311018944}"
"{'label': 'neutral', 'score': 0.5936825275421143}","{'label': 'positive', 'score': 0.3942553400993347}","{'label': 'negative', 'score': 0.012062089517712593}"
"{'label': 'positive', 'score': 0.9057069420814514}","{'label': 'neutral', 'score': 0.0773884579539299}","{'label': 'negative', 'score': 0.016904501244425774}"
"{'label': 'positive', 'score': 0.9057069420814514}","{'label': 'neutral', 'score': 0.0773884579539299}","{'label': 'negative', 'score': 0.016904501244425774}"
"{'label': 'positive', 'score': 0.6122835278511047}","{'label': 'negative', 'score': 0.36623403429985046}","{'label': 'neutral', 'score': 0.021482443436980247}"
"{'label': 'positive', 'score': 0.9046732187271118}","{'label': 'negative', 'score': 0.07508334517478943}","{'label': 'neutral', 'score': 0.02024342678487301}"
"{'label': 'positive', 'score': 0.9548799395561218}","{'label': 'neutral', 'score': 0.022785436362028122}","{'label': 'negative', 'score': 0.022334594279527664}"
"{'label': 'positive', 'score': 0.9567989110946655}","{'label': 'negative', 'score': 0.02201605960726738}","{'label': 'neutral', 'score': 0.021185042336583138}"
"{'label': 'neutral', 'score': 0.9037297964096069}","{'label': 'positive', 'score': 0.08338415622711182}","{'label': 'negative', 'score': 0.01288603525608778}"
"{'label': 'positive', 'score': 0.8598727583885193}","{'label': 'negative', 'score': 0.12067707628011703}","{'label': 'neutral', 'score': 0.01945018395781517}"
"{'label': 'positive', 'score': 0.9037092328071594}","{'label': 'negative', 'score': 0.07606904208660126}","{'label': 'neutral', 'score': 0.020221702754497528}"
"{'label': 'positive', 'score': 0.9526788592338562}","{'label': 'neutral', 'score': 0.02719453163444996}","{'label': 'negative', 'score': 0.020126527175307274}"
"{'label': 'positive', 'score': 0.7842413187026978}","{'label': 'neutral', 'score': 0.20147040486335754}","{'label': 'negative', 'score': 0.014288286678493023}"
"{'label': 'neutral', 'score': 0.9293334484100342}","{'label': 'positive', 'score': 0.055776916444301605}","{'label': 'negative', 'score': 0.01488968264311552}"
"{'label': 'negative', 'score': 0.9738953709602356}","{'label': 'neutral', 'score': 0.017569296061992645}","{'label': 'positive', 'score': 0.008535320870578289}"
"{'label': 'positive', 'score': 0.9570808410644531}","{'label': 'neutral', 'score': 0.022176997736096382}","{'label': 'negative', 'score': 0.020742123946547508}"
"{'label': 'positive', 'score': 0.8669875264167786}","{'label': 'negative', 'score': 0.11319173127412796}","{'label': 'neutral', 'score': 0.01982075721025467}"
"{'label': 'positive', 'score': 0.8442066311836243}","{'label': 'negative', 'score': 0.13487951457500458}","{'label': 'neutral', 'score': 0.020913800224661827}"
"{'label': 'positive', 'score': 0.8985470533370972}","{'label': 'negative', 'score': 0.08088386058807373}","{'label': 'neutral', 'score': 0.02056916058063507}"
"{'label': 'positive', 'score': 0.952092170715332}","{'label': 'neutral', 'score': 0.02425391972064972}","{'label': 'negative', 'score': 0.02365388348698616}"
"{'label': 'positive', 'score': 0.9529343843460083}","{'label': 'negative', 'score': 0.02673182263970375}","{'label': 'neutral', 'score': 0.020333869382739067}"
"{'label': 'positive', 'score': 0.7176032066345215}","{'label': 'negative', 'score': 0.2061290591955185}","{'label': 'neutral', 'score': 0.07626768201589584}"
"{'label': 'negative', 'score': 0.8770531415939331}","{'label': 'positive', 'score': 0.09575705975294113}","{'label': 'neutral', 'score': 0.027189770713448524}"
"{'label': 'positive', 'score': 0.5054052472114563}","{'label': 'neutral', 'score': 0.45604145526885986}","{'label': 'negative', 'score': 0.03855326026678085}"
"{'label': 'positive', 'score': 0.9481385946273804}","{'label': 'neutral', 'score': 0.03891574218869209}","{'label': 'negative', 'score': 0.012945695780217648}"
"{'label': 'negative', 'score': 0.9739397168159485}","{'label': 'neutral', 'score': 0.018495148047804832}","{'label': 'positive', 'score': 0.007565089501440525}"
"{'label': 'positive', 'score': 0.8649567365646362}","{'label': 'neutral', 'score': 0.12692169845104218}","{'label': 'negative', 'score': 0.008121541701257229}"
"{'label': 'positive', 'score': 0.9321563243865967}","{'label': 'neutral', 'score': 0.05477191507816315}","{'label': 'negative', 'score': 0.01307174563407898}"
"{'label': 'neutral', 'score': 0.9025861620903015}","{'label': 'positive', 'score': 0.06146898865699768}","{'label': 'negative', 'score': 0.03594481199979782}"
"{'label': 'neutral', 'score': 0.7767199277877808}","{'label': 'positive', 'score': 0.19891390204429626}","{'label': 'negative', 'score': 0.02436617575585842}"
"{'label': 'positive', 'score': 0.5269837379455566}","{'label': 'neutral', 'score': 0.43440088629722595}","{'label': 'negative', 'score': 0.03861531987786293}"
"{'label': 'negative', 'score': 0.9602576494216919}","{'label': 'neutral', 'score': 0.029421819373965263}","{'label': 'positive', 'score': 0.010320575907826424}"
"{'label': 'neutral', 'score': 0.8861028552055359}","{'label': 'positive', 'score': 0.09345372766256332}","{'label': 'negative', 'score': 0.02044341154396534}"
"{'label': 'negative', 'score': 0.9666376113891602}","{'label': 'positive', 'score': 0.01681952364742756}","{'label': 'neutral', 'score': 0.016542859375476837}"
"{'label': 'positive', 'score': 0.8512312173843384}","{'label': 'neutral', 'score': 0.14049535989761353}","{'label': 'negative', 'score': 0.008273430168628693}"
"{'label': 'negative', 'score': 0.4400497078895569}","{'label': 'positive', 'score': 0.4190600514411926}","{'label': 'neutral', 'score': 0.1408902257680893}"
"{'label': 'positive', 'score': 0.8001481890678406}","{'label': 'neutral', 'score': 0.18774616718292236}","{'label': 'negative', 'score': 0.012105618603527546}"
"{'label': 'neutral', 'score': 0.6961537599563599}","{'label': 'negative', 'score': 0.25890275835990906}","{'label': 'positive', 'score': 0.04494348540902138}"
"{'label': 'positive', 'score': 0.77263343334198}","{'label': 'neutral', 'score': 0.20868352055549622}","{'label': 'negative', 'score': 0.01868307776749134}"
"{'label': 'neutral', 'score': 0.6961537599563599}","{'label': 'negative', 'score': 0.25890275835990906}","{'label': 'positive', 'score': 0.04494348540902138}"
"{'label': 'negative', 'score': 0.9702295064926147}","{'label': 'neutral', 'score': 0.02037373185157776}","{'label': 'positive', 'score': 0.009396830573678017}"
"{'label': 'neutral', 'score': 0.9523276686668396}","{'label': 'positive', 'score': 0.024672480300068855}","{'label': 'negative', 'score': 0.022999795153737068}"
"{'label': 'negative', 'score': 0.9702295064926147}","{'label': 'neutral', 'score': 0.02037373185157776}","{'label': 'positive', 'score': 0.009396830573678017}"
"{'label': 'positive', 'score': 0.7663803100585938}","{'label': 'negative', 'score': 0.20438838005065918}","{'label': 'neutral', 'score': 0.02923136204481125}"
"{'label': 'negative', 'score': 0.9727395176887512}","{'label': 'neutral', 'score': 0.017955277115106583}","{'label': 'positive', 'score': 0.0093051977455616}"
"{'label': 'neutral', 'score': 0.9031970500946045}","{'label': 'positive', 'score': 0.07031223177909851}","{'label': 'negative', 'score': 0.02649073302745819}"
"{'label': 'neutral', 'score': 0.9196140170097351}","{'label': 'positive', 'score': 0.05955890566110611}","{'label': 'negative', 'score': 0.020827054977416992}"
