0,1,2
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.821256200353673e-09}","{'label': 'Neutral', 'score': 2.8923576866901612e-09}"
"{'label': 'Neutral', 'score': 0.9999876022338867}","{'label': 'Negative', 'score': 7.462662779289531e-06}","{'label': 'Positive', 'score': 4.856742179981666e-06}"
"{'label': 'Neutral', 'score': 0.8895058035850525}","{'label': 'Positive', 'score': 0.11049215495586395}","{'label': 'Negative', 'score': 1.972818381545949e-06}"
"{'label': 'Neutral', 'score': 0.9999896287918091}","{'label': 'Positive', 'score': 8.829569196677767e-06}","{'label': 'Negative', 'score': 1.5270996982508223e-06}"
"{'label': 'Positive', 'score': 0.9673948884010315}","{'label': 'Neutral', 'score': 0.032588452100753784}","{'label': 'Negative', 'score': 1.6695334124960937e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.1448361309239772e-08}","{'label': 'Neutral', 'score': 2.8225286552441275e-09}"
"{'label': 'Neutral', 'score': 0.9999991655349731}","{'label': 'Negative', 'score': 5.821938202643651e-07}","{'label': 'Positive', 'score': 2.1439807085243956e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.232376144524096e-08}","{'label': 'Negative', 'score': 3.147822980054116e-08}"
"{'label': 'Neutral', 'score': 0.9740071296691895}","{'label': 'Positive', 'score': 0.025953570380806923}","{'label': 'Negative', 'score': 3.9305952668655664e-05}"
"{'label': 'Neutral', 'score': 0.7980383634567261}","{'label': 'Positive', 'score': 0.2001773715019226}","{'label': 'Negative', 'score': 0.0017842408269643784}"
"{'label': 'Neutral', 'score': 0.9999258518218994}","{'label': 'Negative', 'score': 6.574222788913175e-05}","{'label': 'Positive', 'score': 8.397791134484578e-06}"
"{'label': 'Neutral', 'score': 0.9999644756317139}","{'label': 'Negative', 'score': 3.3004900615196675e-05}","{'label': 'Positive', 'score': 2.464849330863217e-06}"
"{'label': 'Neutral', 'score': 0.9801643490791321}","{'label': 'Negative', 'score': 0.019821573048830032}","{'label': 'Positive', 'score': 1.4118422768660821e-05}"
"{'label': 'Neutral', 'score': 0.9999783039093018}","{'label': 'Negative', 'score': 2.0963319911970757e-05}","{'label': 'Positive', 'score': 7.092373834893806e-07}"
"{'label': 'Positive', 'score': 0.99979168176651}","{'label': 'Negative', 'score': 0.0001695620740065351}","{'label': 'Neutral', 'score': 3.876954724546522e-05}"
"{'label': 'Positive', 'score': 0.8508347868919373}","{'label': 'Neutral', 'score': 0.14916393160820007}","{'label': 'Negative', 'score': 1.3143655905878404e-06}"
"{'label': 'Negative', 'score': 0.9999992847442627}","{'label': 'Positive', 'score': 3.992421966358961e-07}","{'label': 'Neutral', 'score': 3.722205406120338e-07}"
"{'label': 'Positive', 'score': 0.9984360337257385}","{'label': 'Negative', 'score': 0.001536843366920948}","{'label': 'Neutral', 'score': 2.7095080440631136e-05}"
"{'label': 'Positive', 'score': 0.525015652179718}","{'label': 'Neutral', 'score': 0.45454686880111694}","{'label': 'Negative', 'score': 0.02043745666742325}"
"{'label': 'Neutral', 'score': 0.9999092817306519}","{'label': 'Positive', 'score': 8.422465180046856e-05}","{'label': 'Negative', 'score': 6.392034720192896e-06}"
"{'label': 'Neutral', 'score': 0.9987674951553345}","{'label': 'Negative', 'score': 0.0012294454500079155}","{'label': 'Positive', 'score': 3.098172101090313e-06}"
"{'label': 'Negative', 'score': 0.5282672047615051}","{'label': 'Positive', 'score': 0.3135348856449127}","{'label': 'Neutral', 'score': 0.15819793939590454}"
"{'label': 'Neutral', 'score': 0.9999783039093018}","{'label': 'Negative', 'score': 1.4165700122248381e-05}","{'label': 'Positive', 'score': 7.532084509875858e-06}"
"{'label': 'Neutral', 'score': 0.9999785423278809}","{'label': 'Positive', 'score': 1.8860004274756648e-05}","{'label': 'Negative', 'score': 2.6020040877483552e-06}"
"{'label': 'Neutral', 'score': 0.9999487400054932}","{'label': 'Negative', 'score': 4.659390469896607e-05}","{'label': 'Positive', 'score': 4.656181317841401e-06}"
"{'label': 'Neutral', 'score': 0.7976999878883362}","{'label': 'Positive', 'score': 0.2022787630558014}","{'label': 'Negative', 'score': 2.1313813704182394e-05}"
"{'label': 'Neutral', 'score': 0.9999140501022339}","{'label': 'Negative', 'score': 7.081814692355692e-05}","{'label': 'Positive', 'score': 1.5165013792284299e-05}"
"{'label': 'Neutral', 'score': 0.9999855756759644}","{'label': 'Negative', 'score': 1.374620205751853e-05}","{'label': 'Positive', 'score': 7.00670170772355e-07}"
"{'label': 'Positive', 'score': 0.9894418716430664}","{'label': 'Neutral', 'score': 0.01051409263163805}","{'label': 'Negative', 'score': 4.394039569888264e-05}"
"{'label': 'Neutral', 'score': 0.9973583817481995}","{'label': 'Positive', 'score': 0.002526089083403349}","{'label': 'Negative', 'score': 0.00011553438525879756}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 7.987060790526357e-09}","{'label': 'Negative', 'score': 6.3022658203237825e-09}"
"{'label': 'Positive', 'score': 0.9999858140945435}","{'label': 'Negative', 'score': 1.4236529750633053e-05}","{'label': 'Neutral', 'score': 7.442893856790533e-09}"
"{'label': 'Neutral', 'score': 0.9992656111717224}","{'label': 'Positive', 'score': 0.0005892027402296662}","{'label': 'Negative', 'score': 0.00014525436563417315}"
"{'label': 'Negative', 'score': 0.999566376209259}","{'label': 'Positive', 'score': 0.0004266528703738004}","{'label': 'Neutral', 'score': 6.919789939274779e-06}"
"{'label': 'Positive', 'score': 0.9999382495880127}","{'label': 'Neutral', 'score': 5.943655560258776e-05}","{'label': 'Negative', 'score': 2.251488012916525e-06}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.1345033474062802e-07}","{'label': 'Negative', 'score': 6.767793436779357e-09}"
"{'label': 'Negative', 'score': 0.9999608993530273}","{'label': 'Neutral', 'score': 3.794561780523509e-05}","{'label': 'Positive', 'score': 1.1926001661777264e-06}"
"{'label': 'Neutral', 'score': 0.7976999878883362}","{'label': 'Positive', 'score': 0.2022787630558014}","{'label': 'Negative', 'score': 2.1313813704182394e-05}"
"{'label': 'Negative', 'score': 0.8954859375953674}","{'label': 'Neutral', 'score': 0.10447335988283157}","{'label': 'Positive', 'score': 4.0702405385673046e-05}"
"{'label': 'Positive', 'score': 0.9999979734420776}","{'label': 'Negative', 'score': 1.9818244254565798e-06}","{'label': 'Neutral', 'score': 1.7022250275999795e-08}"
"{'label': 'Positive', 'score': 0.9999995231628418}","{'label': 'Neutral', 'score': 4.396899271341681e-07}","{'label': 'Negative', 'score': 1.8236478993571836e-08}"
"{'label': 'Positive', 'score': 0.9999903440475464}","{'label': 'Negative', 'score': 9.337192750535905e-06}","{'label': 'Neutral', 'score': 3.18911787644538e-07}"
"{'label': 'Negative', 'score': 0.9971101880073547}","{'label': 'Positive', 'score': 0.0027925013564527035}","{'label': 'Neutral', 'score': 9.731280442792922e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.5411166504341054e-08}","{'label': 'Negative', 'score': 8.082366775852279e-09}"
"{'label': 'Positive', 'score': 0.9998461008071899}","{'label': 'Neutral', 'score': 0.00015334677300415933}","{'label': 'Negative', 'score': 4.578103869334882e-07}"
"{'label': 'Positive', 'score': 0.9893032312393188}","{'label': 'Neutral', 'score': 0.010528994724154472}","{'label': 'Negative', 'score': 0.00016772760136518627}"
"{'label': 'Neutral', 'score': 0.9972182512283325}","{'label': 'Positive', 'score': 0.0025126300752162933}","{'label': 'Negative', 'score': 0.00026912978501059115}"
"{'label': 'Neutral', 'score': 0.9999902248382568}","{'label': 'Positive', 'score': 6.1098185142327566e-06}","{'label': 'Negative', 'score': 3.693097596624284e-06}"
"{'label': 'Negative', 'score': 0.999996542930603}","{'label': 'Positive', 'score': 2.941294724223553e-06}","{'label': 'Neutral', 'score': 5.018682145419007e-07}"
"{'label': 'Neutral', 'score': 0.9961095452308655}","{'label': 'Positive', 'score': 0.0034178413916379213}","{'label': 'Negative', 'score': 0.0004725544131360948}"
"{'label': 'Negative', 'score': 0.9999127388000488}","{'label': 'Neutral', 'score': 8.720568439457566e-05}","{'label': 'Positive', 'score': 7.863555850917692e-08}"
"{'label': 'Neutral', 'score': 0.9993126392364502}","{'label': 'Negative', 'score': 0.00044342176988720894}","{'label': 'Positive', 'score': 0.00024401841801591218}"
"{'label': 'Positive', 'score': 0.9893032312393188}","{'label': 'Neutral', 'score': 0.010528994724154472}","{'label': 'Negative', 'score': 0.00016772760136518627}"
"{'label': 'Neutral', 'score': 0.9997804760932922}","{'label': 'Negative', 'score': 0.00021554269187618047}","{'label': 'Positive', 'score': 3.909462975570932e-06}"
"{'label': 'Neutral', 'score': 0.9966995120048523}","{'label': 'Positive', 'score': 0.0032453960739076138}","{'label': 'Negative', 'score': 5.501725900103338e-05}"
"{'label': 'Negative', 'score': 0.999951958656311}","{'label': 'Positive', 'score': 4.714608076028526e-05}","{'label': 'Neutral', 'score': 8.816729177851812e-07}"
"{'label': 'Positive', 'score': 0.9950783252716064}","{'label': 'Neutral', 'score': 0.004888946656137705}","{'label': 'Negative', 'score': 3.2689196814317256e-05}"
"{'label': 'Neutral', 'score': 0.9975051283836365}","{'label': 'Positive', 'score': 0.002326886635273695}","{'label': 'Negative', 'score': 0.00016797594435047358}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Neutral', 'score': 1.1272281881247181e-06}","{'label': 'Negative', 'score': 4.700608826624375e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.4736497577771956e-09}","{'label': 'Neutral', 'score': 9.67649405048121e-10}"
"{'label': 'Positive', 'score': 0.6976250410079956}","{'label': 'Neutral', 'score': 0.3023693561553955}","{'label': 'Negative', 'score': 5.545291060116142e-06}"
"{'label': 'Neutral', 'score': 0.9999877214431763}","{'label': 'Positive', 'score': 7.884835213189945e-06}","{'label': 'Negative', 'score': 4.459033789316891e-06}"
"{'label': 'Neutral', 'score': 0.9995408058166504}","{'label': 'Positive', 'score': 0.00044121447717770934}","{'label': 'Negative', 'score': 1.7971504348679446e-05}"
"{'label': 'Neutral', 'score': 0.9999905824661255}","{'label': 'Negative', 'score': 6.946288976905635e-06}","{'label': 'Positive', 'score': 2.453541128488723e-06}"
"{'label': 'Neutral', 'score': 0.9999918937683105}","{'label': 'Negative', 'score': 4.327016995375743e-06}","{'label': 'Positive', 'score': 3.8296147977234796e-06}"
"{'label': 'Neutral', 'score': 0.9999332427978516}","{'label': 'Negative', 'score': 4.9512127588968724e-05}","{'label': 'Positive', 'score': 1.7274929632549174e-05}"
"{'label': 'Neutral', 'score': 0.9999910593032837}","{'label': 'Negative', 'score': 4.47112461188226e-06}","{'label': 'Positive', 'score': 4.392024038679665e-06}"
"{'label': 'Neutral', 'score': 0.9999462366104126}","{'label': 'Negative', 'score': 4.044457455165684e-05}","{'label': 'Positive', 'score': 1.3322915947355796e-05}"
"{'label': 'Negative', 'score': 0.9365479946136475}","{'label': 'Positive', 'score': 0.06304784119129181}","{'label': 'Neutral', 'score': 0.0004041804641019553}"
"{'label': 'Negative', 'score': 0.9993966817855835}","{'label': 'Neutral', 'score': 0.00047983459080569446}","{'label': 'Positive', 'score': 0.00012349625467322767}"
"{'label': 'Negative', 'score': 0.9999997615814209}","{'label': 'Positive', 'score': 2.3928021164465463e-07}","{'label': 'Neutral', 'score': 6.948323250099975e-09}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.28424616718803e-07}","{'label': 'Negative', 'score': 3.3382281827698534e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.941879432924679e-09}","{'label': 'Neutral', 'score': 3.374665880073735e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.941879432924679e-09}","{'label': 'Neutral', 'score': 3.374665880073735e-09}"
"{'label': 'Neutral', 'score': 0.9992326498031616}","{'label': 'Positive', 'score': 0.0007559717050753534}","{'label': 'Negative', 'score': 1.1427694516896736e-05}"
"{'label': 'Positive', 'score': 0.9996598958969116}","{'label': 'Neutral', 'score': 0.0003385477466508746}","{'label': 'Negative', 'score': 1.496991899330169e-06}"
"{'label': 'Neutral', 'score': 0.9983799457550049}","{'label': 'Negative', 'score': 0.0016191470203921199}","{'label': 'Positive', 'score': 9.844914075074485e-07}"
"{'label': 'Neutral', 'score': 0.9999978542327881}","{'label': 'Negative', 'score': 1.9279229945823317e-06}","{'label': 'Positive', 'score': 2.544478263644123e-07}"
"{'label': 'Positive', 'score': 0.9999990463256836}","{'label': 'Neutral', 'score': 7.842968443583231e-07}","{'label': 'Negative', 'score': 6.437641530965266e-08}"
"{'label': 'Neutral', 'score': 0.9858031272888184}","{'label': 'Positive', 'score': 0.013943737372756004}","{'label': 'Negative', 'score': 0.0002531470381654799}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.457499696603918e-08}","{'label': 'Neutral', 'score': 3.987707941632834e-08}"
"{'label': 'Neutral', 'score': 0.999652624130249}","{'label': 'Positive', 'score': 0.00023217781563289464}","{'label': 'Negative', 'score': 0.00011528754112077877}"
"{'label': 'Neutral', 'score': 0.9999881982803345}","{'label': 'Positive', 'score': 9.713605322758667e-06}","{'label': 'Negative', 'score': 2.147066425095545e-06}"
"{'label': 'Neutral', 'score': 0.9363436102867126}","{'label': 'Positive', 'score': 0.06363830715417862}","{'label': 'Negative', 'score': 1.8087168427882716e-05}"
"{'label': 'Neutral', 'score': 0.9454525113105774}","{'label': 'Positive', 'score': 0.05443727970123291}","{'label': 'Negative', 'score': 0.00011024813284166157}"
"{'label': 'Neutral', 'score': 0.8854561448097229}","{'label': 'Positive', 'score': 0.1130305826663971}","{'label': 'Negative', 'score': 0.0015132095431908965}"
"{'label': 'Negative', 'score': 0.7745558023452759}","{'label': 'Neutral', 'score': 0.22507892549037933}","{'label': 'Positive', 'score': 0.0003652980667538941}"
"{'label': 'Positive', 'score': 0.9998980760574341}","{'label': 'Neutral', 'score': 0.00010157515498576686}","{'label': 'Negative', 'score': 4.0745015894572134e-07}"
"{'label': 'Positive', 'score': 0.9999995231628418}","{'label': 'Neutral', 'score': 4.438596192812838e-07}","{'label': 'Negative', 'score': 3.172619145175304e-08}"
"{'label': 'Positive', 'score': 0.999842643737793}","{'label': 'Neutral', 'score': 0.00014009710866957903}","{'label': 'Negative', 'score': 1.7275508071179502e-05}"
"{'label': 'Neutral', 'score': 0.9968095421791077}","{'label': 'Positive', 'score': 0.0028374111279845238}","{'label': 'Negative', 'score': 0.0003530750109348446}"
"{'label': 'Positive', 'score': 0.6516110897064209}","{'label': 'Neutral', 'score': 0.34825369715690613}","{'label': 'Negative', 'score': 0.0001351613609585911}"
"{'label': 'Negative', 'score': 0.9945603013038635}","{'label': 'Neutral', 'score': 0.00542534189298749}","{'label': 'Positive', 'score': 1.4380702850758098e-05}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.0960586394048732e-07}","{'label': 'Negative', 'score': 1.7312487443632563e-08}"
"{'label': 'Neutral', 'score': 0.9998767375946045}","{'label': 'Positive', 'score': 0.00010445789666846395}","{'label': 'Negative', 'score': 1.8837430616258644e-05}"
"{'label': 'Neutral', 'score': 0.9278008341789246}","{'label': 'Negative', 'score': 0.07217389345169067}","{'label': 'Positive', 'score': 2.5312607249361463e-05}"
"{'label': 'Neutral', 'score': 0.9933685660362244}","{'label': 'Negative', 'score': 0.006602566689252853}","{'label': 'Positive', 'score': 2.8842743631685153e-05}"
"{'label': 'Neutral', 'score': 0.6246435642242432}","{'label': 'Positive', 'score': 0.37459859251976013}","{'label': 'Negative', 'score': 0.0007578511722385883}"
"{'label': 'Positive', 'score': 0.8240272998809814}","{'label': 'Neutral', 'score': 0.17558278143405914}","{'label': 'Negative', 'score': 0.0003898828290402889}"
"{'label': 'Positive', 'score': 0.9712996482849121}","{'label': 'Neutral', 'score': 0.0275984238833189}","{'label': 'Negative', 'score': 0.001101919449865818}"
"{'label': 'Neutral', 'score': 0.9999555349349976}","{'label': 'Negative', 'score': 2.5924637157004327e-05}","{'label': 'Positive', 'score': 1.8619080947246403e-05}"
"{'label': 'Neutral', 'score': 0.9999916553497314}","{'label': 'Negative', 'score': 4.74115222459659e-06}","{'label': 'Positive', 'score': 3.588885192584712e-06}"
"{'label': 'Neutral', 'score': 0.9999659061431885}","{'label': 'Negative', 'score': 3.1694205972598866e-05}","{'label': 'Positive', 'score': 2.3724001039227005e-06}"
"{'label': 'Positive', 'score': 0.9999980926513672}","{'label': 'Neutral', 'score': 1.2142063496867195e-06}","{'label': 'Negative', 'score': 6.962048928471631e-07}"
"{'label': 'Neutral', 'score': 0.9999943971633911}","{'label': 'Positive', 'score': 4.805001026397804e-06}","{'label': 'Negative', 'score': 8.635768722342618e-07}"
"{'label': 'Positive', 'score': 0.9972431659698486}","{'label': 'Neutral', 'score': 0.0022534909658133984}","{'label': 'Negative', 'score': 0.0005032845074310899}"
"{'label': 'Neutral', 'score': 0.9965190887451172}","{'label': 'Positive', 'score': 0.0034703982528299093}","{'label': 'Negative', 'score': 1.0502932127565145e-05}"
"{'label': 'Positive', 'score': 0.6984151601791382}","{'label': 'Neutral', 'score': 0.3015515208244324}","{'label': 'Negative', 'score': 3.330177423777059e-05}"
"{'label': 'Neutral', 'score': 0.9999895095825195}","{'label': 'Negative', 'score': 9.549407877784688e-06}","{'label': 'Positive', 'score': 1.0055559869215358e-06}"
"{'label': 'Neutral', 'score': 0.9999363422393799}","{'label': 'Negative', 'score': 4.3694722990039736e-05}","{'label': 'Positive', 'score': 1.9960691133746877e-05}"
"{'label': 'Neutral', 'score': 0.999988317489624}","{'label': 'Negative', 'score': 1.0476743227627594e-05}","{'label': 'Positive', 'score': 1.163459842246084e-06}"
"{'label': 'Positive', 'score': 0.8895040154457092}","{'label': 'Negative', 'score': 0.11049361526966095}","{'label': 'Neutral', 'score': 2.423811793050845e-06}"
"{'label': 'Negative', 'score': 0.9798111319541931}","{'label': 'Neutral', 'score': 0.01625843159854412}","{'label': 'Positive', 'score': 0.003930398263037205}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 2.753838259650365e-07}","{'label': 'Positive', 'score': 1.4034424111741828e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.1805366684214391e-09}","{'label': 'Neutral', 'score': 5.640063416301189e-10}"
"{'label': 'Negative', 'score': 0.9999974966049194}","{'label': 'Positive', 'score': 1.9141307348036207e-06}","{'label': 'Neutral', 'score': 5.566210461438459e-07}"
"{'label': 'Neutral', 'score': 0.5572096705436707}","{'label': 'Positive', 'score': 0.4420865476131439}","{'label': 'Negative', 'score': 0.0007037427858449519}"
"{'label': 'Neutral', 'score': 0.998908281326294}","{'label': 'Negative', 'score': 0.0010477856267243624}","{'label': 'Positive', 'score': 4.394527059048414e-05}"
"{'label': 'Negative', 'score': 0.9996168613433838}","{'label': 'Neutral', 'score': 0.00034207518910989165}","{'label': 'Positive', 'score': 4.10428547183983e-05}"
"{'label': 'Negative', 'score': 0.8662576079368591}","{'label': 'Positive', 'score': 0.1337326616048813}","{'label': 'Neutral', 'score': 9.777877494343556e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.3586640135752077e-09}","{'label': 'Neutral', 'score': 4.0769318476741034e-10}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 9.741707174271141e-08}","{'label': 'Negative', 'score': 1.2264152360330627e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.624502037917864e-08}","{'label': 'Neutral', 'score': 1.3799114739754259e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 8.559892794579582e-10}","{'label': 'Negative', 'score': 6.65901722651796e-10}"
"{'label': 'Negative', 'score': 0.9983599781990051}","{'label': 'Positive', 'score': 0.0016390926903113723}","{'label': 'Neutral', 'score': 9.507537583886005e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 1.7760663695298717e-07}","{'label': 'Neutral', 'score': 2.5568734685066374e-08}"
"{'label': 'Neutral', 'score': 0.9999942779541016}","{'label': 'Positive', 'score': 3.191310725014773e-06}","{'label': 'Negative', 'score': 2.4621481315989513e-06}"
"{'label': 'Neutral', 'score': 0.9999936819076538}","{'label': 'Negative', 'score': 6.333409146463964e-06}","{'label': 'Positive', 'score': 4.067387493478236e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.1291136914337585e-08}","{'label': 'Neutral', 'score': 3.553345950813025e-10}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Positive', 'score': 5.322302740751184e-07}","{'label': 'Neutral', 'score': 5.611073206068795e-08}"
"{'label': 'Negative', 'score': 0.9999985694885254}","{'label': 'Neutral', 'score': 1.1142475386805017e-06}","{'label': 'Positive', 'score': 2.640824448008061e-07}"
"{'label': 'Positive', 'score': 0.9888788461685181}","{'label': 'Negative', 'score': 0.010347465984523296}","{'label': 'Neutral', 'score': 0.0007736719562672079}"
"{'label': 'Negative', 'score': 0.9999873638153076}","{'label': 'Positive', 'score': 7.696482498431578e-06}","{'label': 'Neutral', 'score': 4.930881004838739e-06}"
"{'label': 'Positive', 'score': 0.9999798536300659}","{'label': 'Neutral', 'score': 1.977511237782892e-05}","{'label': 'Negative', 'score': 3.6380288293003105e-07}"
"{'label': 'Negative', 'score': 0.9999921321868896}","{'label': 'Positive', 'score': 7.64240940043237e-06}","{'label': 'Neutral', 'score': 1.9161723230354255e-07}"
"{'label': 'Neutral', 'score': 0.9999978542327881}","{'label': 'Negative', 'score': 1.6852501403263886e-06}","{'label': 'Positive', 'score': 5.35533388301701e-07}"
"{'label': 'Positive', 'score': 0.7246731519699097}","{'label': 'Negative', 'score': 0.275312602519989}","{'label': 'Neutral', 'score': 1.4138883670966607e-05}"
"{'label': 'Positive', 'score': 0.9999966621398926}","{'label': 'Neutral', 'score': 3.1963802484824555e-06}","{'label': 'Negative', 'score': 1.1832840840497738e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.0957489138263554e-08}","{'label': 'Neutral', 'score': 6.867230339935304e-09}"
"{'label': 'Neutral', 'score': 0.9999204874038696}","{'label': 'Negative', 'score': 7.947419362608343e-05}","{'label': 'Positive', 'score': 2.920477726320314e-08}"
"{'label': 'Positive', 'score': 0.9975001215934753}","{'label': 'Neutral', 'score': 0.0022340044379234314}","{'label': 'Negative', 'score': 0.0002659122401382774}"
"{'label': 'Positive', 'score': 0.8165789842605591}","{'label': 'Neutral', 'score': 0.18335646390914917}","{'label': 'Negative', 'score': 6.456911069108173e-05}"
"{'label': 'Positive', 'score': 0.999996542930603}","{'label': 'Neutral', 'score': 3.2602592909825034e-06}","{'label': 'Negative', 'score': 2.1368062164128787e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 1.2489195455600566e-07}","{'label': 'Neutral', 'score': 3.269293102903248e-08}"
"{'label': 'Neutral', 'score': 0.9926542043685913}","{'label': 'Negative', 'score': 0.0073424093425273895}","{'label': 'Positive', 'score': 3.390694473637268e-06}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Negative', 'score': 4.3681023953467957e-07}","{'label': 'Neutral', 'score': 1.0533130989642814e-07}"
"{'label': 'Positive', 'score': 0.999984860420227}","{'label': 'Neutral', 'score': 1.1690463907143567e-05}","{'label': 'Negative', 'score': 3.4236461488035275e-06}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 2.9835808845746215e-07}","{'label': 'Negative', 'score': 3.630508871310667e-08}"
"{'label': 'Positive', 'score': 0.9999903440475464}","{'label': 'Neutral', 'score': 6.218961971171666e-06}","{'label': 'Negative', 'score': 3.4998513456230285e-06}"
"{'label': 'Positive', 'score': 0.9999487400054932}","{'label': 'Neutral', 'score': 4.686736428993754e-05}","{'label': 'Negative', 'score': 4.400075795274461e-06}"
"{'label': 'Neutral', 'score': 0.9999901056289673}","{'label': 'Negative', 'score': 8.90717092261184e-06}","{'label': 'Positive', 'score': 9.054287488652335e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.237454038185206e-08}","{'label': 'Neutral', 'score': 2.5530141556373565e-08}"
"{'label': 'Positive', 'score': 0.995718777179718}","{'label': 'Neutral', 'score': 0.004279611632227898}","{'label': 'Negative', 'score': 1.7151705833384767e-06}"
"{'label': 'Neutral', 'score': 0.972226083278656}","{'label': 'Positive', 'score': 0.027589743956923485}","{'label': 'Negative', 'score': 0.00018414764781482518}"
"{'label': 'Positive', 'score': 0.9998940229415894}","{'label': 'Neutral', 'score': 9.632737783249468e-05}","{'label': 'Negative', 'score': 9.711523489386309e-06}"
"{'label': 'Positive', 'score': 0.9999289512634277}","{'label': 'Neutral', 'score': 6.782829586882144e-05}","{'label': 'Negative', 'score': 3.2650141292833723e-06}"
"{'label': 'Neutral', 'score': 0.9999904632568359}","{'label': 'Negative', 'score': 8.207856808439828e-06}","{'label': 'Positive', 'score': 1.2892118093077443e-06}"
"{'label': 'Neutral', 'score': 0.9999328851699829}","{'label': 'Negative', 'score': 4.249329140293412e-05}","{'label': 'Positive', 'score': 2.46487143158447e-05}"
"{'label': 'Neutral', 'score': 0.9999933242797852}","{'label': 'Negative', 'score': 3.7194706692389445e-06}","{'label': 'Positive', 'score': 2.9710902254009852e-06}"
"{'label': 'Negative', 'score': 0.9999874830245972}","{'label': 'Positive', 'score': 1.0387305337644648e-05}","{'label': 'Neutral', 'score': 2.0842339836235624e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.2631444334942898e-08}","{'label': 'Neutral', 'score': 7.803038215570268e-09}"
"{'label': 'Negative', 'score': 0.9903546571731567}","{'label': 'Positive', 'score': 0.00836096704006195}","{'label': 'Neutral', 'score': 0.0012843393487855792}"
"{'label': 'Negative', 'score': 0.9999880790710449}","{'label': 'Positive', 'score': 1.1132741747132968e-05}","{'label': 'Neutral', 'score': 8.020390964702528e-07}"
"{'label': 'Positive', 'score': 0.999970555305481}","{'label': 'Neutral', 'score': 2.857105209841393e-05}","{'label': 'Negative', 'score': 8.705276854925614e-07}"
"{'label': 'Positive', 'score': 0.9999419450759888}","{'label': 'Neutral', 'score': 5.231968316365965e-05}","{'label': 'Negative', 'score': 5.681270522472914e-06}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 4.711635881449183e-07}","{'label': 'Negative', 'score': 1.1041154124313834e-07}"
"{'label': 'Neutral', 'score': 0.9886289834976196}","{'label': 'Positive', 'score': 0.011356840841472149}","{'label': 'Negative', 'score': 1.4190650290402118e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.376736141229685e-08}","{'label': 'Neutral', 'score': 1.2645305247360739e-08}"
"{'label': 'Positive', 'score': 0.9999817609786987}","{'label': 'Neutral', 'score': 1.583507764735259e-05}","{'label': 'Negative', 'score': 2.433233248666511e-06}"
"{'label': 'Positive', 'score': 0.9999885559082031}","{'label': 'Neutral', 'score': 1.0272275176248513e-05}","{'label': 'Negative', 'score': 1.1918871223315364e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.0143376744385932e-08}","{'label': 'Neutral', 'score': 1.1134948074698059e-08}"
"{'label': 'Positive', 'score': 0.9999990463256836}","{'label': 'Neutral', 'score': 6.798490517212485e-07}","{'label': 'Negative', 'score': 2.3040347230107727e-07}"
