0,1,2
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.348367462128408e-08}","{'label': 'Neutral', 'score': 1.3162963163892982e-08}"
"{'label': 'Neutral', 'score': 0.9892246127128601}","{'label': 'Negative', 'score': 0.010638853535056114}","{'label': 'Positive', 'score': 0.00013650217442773283}"
"{'label': 'Negative', 'score': 0.9895583391189575}","{'label': 'Neutral', 'score': 0.010430648922920227}","{'label': 'Positive', 'score': 1.0983510037476663e-05}"
"{'label': 'Neutral', 'score': 0.9998555183410645}","{'label': 'Negative', 'score': 0.0001439136831322685}","{'label': 'Positive', 'score': 5.98042731780879e-07}"
"{'label': 'Neutral', 'score': 0.9733900427818298}","{'label': 'Positive', 'score': 0.026020631194114685}","{'label': 'Negative', 'score': 0.0005892952904105186}"
"{'label': 'Negative', 'score': 0.9999850988388062}","{'label': 'Neutral', 'score': 1.4513972928398289e-05}","{'label': 'Positive', 'score': 3.3400084475943004e-07}"
"{'label': 'Negative', 'score': 0.9999938011169434}","{'label': 'Neutral', 'score': 5.949410478933714e-06}","{'label': 'Positive', 'score': 2.766697377865057e-07}"
"{'label': 'Neutral', 'score': 0.9999295473098755}","{'label': 'Negative', 'score': 6.770340405637398e-05}","{'label': 'Positive', 'score': 2.750163730524946e-06}"
"{'label': 'Neutral', 'score': 0.9999951124191284}","{'label': 'Negative', 'score': 4.872264071309473e-06}","{'label': 'Positive', 'score': 3.859011599161022e-08}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 1.2967993257007038e-07}","{'label': 'Neutral', 'score': 1.0093243929532036e-07}"
"{'label': 'Positive', 'score': 0.998140811920166}","{'label': 'Neutral', 'score': 0.0018533573020249605}","{'label': 'Negative', 'score': 5.837544904352399e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.2963160145318398e-07}","{'label': 'Negative', 'score': 1.4896313516032933e-08}"
"{'label': 'Neutral', 'score': 0.9999212026596069}","{'label': 'Negative', 'score': 7.63731004553847e-05}","{'label': 'Positive', 'score': 2.4227310859714635e-06}"
"{'label': 'Neutral', 'score': 0.9998688697814941}","{'label': 'Negative', 'score': 0.00012707681162282825}","{'label': 'Positive', 'score': 4.022801476821769e-06}"
"{'label': 'Neutral', 'score': 0.9999836683273315}","{'label': 'Negative', 'score': 1.1189136785105802e-05}","{'label': 'Positive', 'score': 5.0909861784020904e-06}"
"{'label': 'Negative', 'score': 0.9999991655349731}","{'label': 'Positive', 'score': 5.889593808205973e-07}","{'label': 'Neutral', 'score': 2.6188055812781386e-07}"
"{'label': 'Neutral', 'score': 0.9999396800994873}","{'label': 'Negative', 'score': 5.7857712818076834e-05}","{'label': 'Positive', 'score': 2.5040949367394205e-06}"
"{'label': 'Negative', 'score': 0.9950056672096252}","{'label': 'Positive', 'score': 0.004591785371303558}","{'label': 'Neutral', 'score': 0.00040259695379063487}"
"{'label': 'Neutral', 'score': 0.9996167421340942}","{'label': 'Positive', 'score': 0.000382272235583514}","{'label': 'Negative', 'score': 9.158713965007337e-07}"
"{'label': 'Negative', 'score': 0.9998315572738647}","{'label': 'Positive', 'score': 0.0001678124099271372}","{'label': 'Neutral', 'score': 6.527325240313075e-07}"
"{'label': 'Neutral', 'score': 0.9999924898147583}","{'label': 'Negative', 'score': 4.863913545705145e-06}","{'label': 'Positive', 'score': 2.6110139970114687e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.3653970721303494e-09}","{'label': 'Negative', 'score': 2.5523263502691407e-09}"
"{'label': 'Positive', 'score': 0.9987779259681702}","{'label': 'Neutral', 'score': 0.0012079457519575953}","{'label': 'Negative', 'score': 1.4196313713910058e-05}"
"{'label': 'Positive', 'score': 0.9999895095825195}","{'label': 'Neutral', 'score': 7.950648068799637e-06}","{'label': 'Negative', 'score': 2.5322553938167403e-06}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 1.8131403578536265e-07}","{'label': 'Negative', 'score': 1.772607283179184e-09}"
"{'label': 'Neutral', 'score': 0.9998948574066162}","{'label': 'Negative', 'score': 7.160688255680725e-05}","{'label': 'Positive', 'score': 3.351240593474358e-05}"
"{'label': 'Neutral', 'score': 0.9999812841415405}","{'label': 'Negative', 'score': 1.179722403321648e-05}","{'label': 'Positive', 'score': 6.940721505088732e-06}"
"{'label': 'Neutral', 'score': 0.9999823570251465}","{'label': 'Negative', 'score': 1.2258436981937848e-05}","{'label': 'Positive', 'score': 5.321114258549642e-06}"
"{'label': 'Neutral', 'score': 0.9999816417694092}","{'label': 'Negative', 'score': 1.6548649000469595e-05}","{'label': 'Positive', 'score': 1.8131049728253856e-06}"
"{'label': 'Negative', 'score': 0.996769905090332}","{'label': 'Positive', 'score': 0.0030617553275078535}","{'label': 'Neutral', 'score': 0.00016834588313940912}"
"{'label': 'Positive', 'score': 0.9466630816459656}","{'label': 'Negative', 'score': 0.05005834251642227}","{'label': 'Neutral', 'score': 0.0032785385847091675}"
"{'label': 'Positive', 'score': 0.9878038167953491}","{'label': 'Neutral', 'score': 0.008177942596375942}","{'label': 'Negative', 'score': 0.004018182400614023}"
"{'label': 'Neutral', 'score': 0.9999703168869019}","{'label': 'Negative', 'score': 2.879046405723784e-05}","{'label': 'Positive', 'score': 8.102323363345931e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 8.665826101150742e-08}","{'label': 'Neutral', 'score': 4.254527841140998e-09}"
"{'label': 'Negative', 'score': 0.9999639987945557}","{'label': 'Neutral', 'score': 3.576153176254593e-05}","{'label': 'Positive', 'score': 2.5563002736817e-07}"
"{'label': 'Negative', 'score': 0.9999847412109375}","{'label': 'Neutral', 'score': 1.4645670489699114e-05}","{'label': 'Positive', 'score': 6.205244176271663e-07}"
"{'label': 'Neutral', 'score': 0.9999675750732422}","{'label': 'Negative', 'score': 2.542162656027358e-05}","{'label': 'Positive', 'score': 6.99386146152392e-06}"
"{'label': 'Neutral', 'score': 0.9998736381530762}","{'label': 'Negative', 'score': 0.00010650217154761776}","{'label': 'Positive', 'score': 1.9785087715717964e-05}"
"{'label': 'Neutral', 'score': 0.9999810457229614}","{'label': 'Negative', 'score': 1.7039821614162065e-05}","{'label': 'Positive', 'score': 1.8897056861533201e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.2651112379913343e-09}","{'label': 'Neutral', 'score': 7.673506829952714e-10}"
"{'label': 'Neutral', 'score': 0.9999775886535645}","{'label': 'Negative', 'score': 1.635831176827196e-05}","{'label': 'Positive', 'score': 6.1285077208594885e-06}"
"{'label': 'Negative', 'score': 0.9999092817306519}","{'label': 'Neutral', 'score': 9.044408216141164e-05}","{'label': 'Positive', 'score': 3.082730017922586e-07}"
"{'label': 'Negative', 'score': 0.9999639987945557}","{'label': 'Neutral', 'score': 3.576153176254593e-05}","{'label': 'Positive', 'score': 2.5563002736817e-07}"
"{'label': 'Neutral', 'score': 0.9965308308601379}","{'label': 'Negative', 'score': 0.002725291298702359}","{'label': 'Positive', 'score': 0.0007439348846673965}"
"{'label': 'Neutral', 'score': 0.9947540760040283}","{'label': 'Positive', 'score': 0.004125732928514481}","{'label': 'Negative', 'score': 0.0011201254092156887}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 6.095734472744141e-10}","{'label': 'Neutral', 'score': 5.292591920280643e-10}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.1253318277226754e-08}","{'label': 'Negative', 'score': 2.364125117892968e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 8.337162960003752e-09}","{'label': 'Negative', 'score': 3.605754139712758e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.240760714286807e-09}","{'label': 'Neutral', 'score': 2.6625122107049037e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.1398981071315575e-08}","{'label': 'Neutral', 'score': 5.8690829973784275e-09}"
"{'label': 'Neutral', 'score': 0.9998688697814941}","{'label': 'Negative', 'score': 0.000103789396234788}","{'label': 'Positive', 'score': 2.7354761186870746e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.995535096696813e-09}","{'label': 'Neutral', 'score': 1.7030524768202326e-09}"
"{'label': 'Positive', 'score': 0.999990701675415}","{'label': 'Negative', 'score': 9.157907697954215e-06}","{'label': 'Neutral', 'score': 1.1170950386940603e-07}"
"{'label': 'Neutral', 'score': 0.9999738931655884}","{'label': 'Negative', 'score': 2.0601979485945776e-05}","{'label': 'Positive', 'score': 5.511086328624515e-06}"
"{'label': 'Positive', 'score': 0.9999845027923584}","{'label': 'Negative', 'score': 1.1706460099958349e-05}","{'label': 'Neutral', 'score': 3.8017126371414633e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.6581921370479904e-08}","{'label': 'Negative', 'score': 2.83919621146822e-09}"
"{'label': 'Neutral', 'score': 0.9999963045120239}","{'label': 'Negative', 'score': 2.9361738143052207e-06}","{'label': 'Positive', 'score': 7.56125530188001e-07}"
"{'label': 'Positive', 'score': 0.9999841451644897}","{'label': 'Neutral', 'score': 1.583566154295113e-05}","{'label': 'Negative', 'score': 4.61105535976003e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.34288702380303e-09}","{'label': 'Negative', 'score': 1.0140395190205709e-09}"
"{'label': 'Positive', 'score': 0.9999487400054932}","{'label': 'Neutral', 'score': 5.12315564265009e-05}","{'label': 'Negative', 'score': 2.8269484531051603e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.2973153662443337e-09}","{'label': 'Neutral', 'score': 2.475502025589549e-10}"
"{'label': 'Neutral', 'score': 0.999997615814209}","{'label': 'Positive', 'score': 1.9085168787569273e-06}","{'label': 'Negative', 'score': 4.527749979388318e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 1.349137193074057e-07}","{'label': 'Neutral', 'score': 3.630537648291465e-08}"
"{'label': 'Neutral', 'score': 0.4721145033836365}","{'label': 'Positive', 'score': 0.37524789571762085}","{'label': 'Negative', 'score': 0.15263763070106506}"
"{'label': 'Neutral', 'score': 0.9999097585678101}","{'label': 'Positive', 'score': 5.15573046868667e-05}","{'label': 'Negative', 'score': 3.8649377529509366e-05}"
"{'label': 'Neutral', 'score': 0.9999097585678101}","{'label': 'Positive', 'score': 5.15573046868667e-05}","{'label': 'Negative', 'score': 3.8649377529509366e-05}"
"{'label': 'Neutral', 'score': 0.9991845488548279}","{'label': 'Negative', 'score': 0.0008033280028030276}","{'label': 'Positive', 'score': 1.2140478247602005e-05}"
"{'label': 'Positive', 'score': 0.9999982118606567}","{'label': 'Negative', 'score': 1.227741563525342e-06}","{'label': 'Neutral', 'score': 6.279462922975654e-07}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 3.712389968768548e-07}","{'label': 'Negative', 'score': 3.1268243105841975e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.435191381877644e-09}","{'label': 'Neutral', 'score': 1.575489738669944e-09}"
"{'label': 'Positive', 'score': 0.9978781938552856}","{'label': 'Neutral', 'score': 0.002121556783095002}","{'label': 'Negative', 'score': 2.4222362071668613e-07}"
"{'label': 'Neutral', 'score': 0.9999797344207764}","{'label': 'Negative', 'score': 1.6449897884740494e-05}","{'label': 'Positive', 'score': 3.871503849950386e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.2076847966113746e-08}","{'label': 'Negative', 'score': 4.2230219321481854e-09}"
"{'label': 'Positive', 'score': 0.9999730587005615}","{'label': 'Neutral', 'score': 2.4843602659530006e-05}","{'label': 'Negative', 'score': 2.101123527609161e-06}"
"{'label': 'Neutral', 'score': 0.9999880790710449}","{'label': 'Negative', 'score': 1.1223063665966038e-05}","{'label': 'Positive', 'score': 6.815690767325577e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.8573538202181226e-08}","{'label': 'Neutral', 'score': 3.4819356287130176e-09}"
"{'label': 'Negative', 'score': 0.9999639987945557}","{'label': 'Neutral', 'score': 3.576153176254593e-05}","{'label': 'Positive', 'score': 2.5563002736817e-07}"
"{'label': 'Neutral', 'score': 0.9999761581420898}","{'label': 'Negative', 'score': 2.2277716198004782e-05}","{'label': 'Positive', 'score': 1.5272056543835788e-06}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 1.848121939929115e-07}","{'label': 'Negative', 'score': 6.736154745112799e-08}"
"{'label': 'Negative', 'score': 0.9997760653495789}","{'label': 'Neutral', 'score': 0.00021790909522678703}","{'label': 'Positive', 'score': 6.032278633938404e-06}"
"{'label': 'Neutral', 'score': 0.9954534769058228}","{'label': 'Positive', 'score': 0.004145537968724966}","{'label': 'Negative', 'score': 0.00040095121948979795}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.8507639865106285e-08}","{'label': 'Negative', 'score': 1.9739820888986515e-09}"
"{'label': 'Positive', 'score': 0.999937891960144}","{'label': 'Neutral', 'score': 5.9578414948191494e-05}","{'label': 'Negative', 'score': 2.5354545414302265e-06}"
"{'label': 'Negative', 'score': 0.9952433705329895}","{'label': 'Neutral', 'score': 0.003674544394016266}","{'label': 'Positive', 'score': 0.0010820457246154547}"
"{'label': 'Neutral', 'score': 0.9999984502792358}","{'label': 'Negative', 'score': 1.3834842320648022e-06}","{'label': 'Positive', 'score': 1.0777293368846586e-07}"
"{'label': 'Positive', 'score': 0.9999948740005493}","{'label': 'Neutral', 'score': 4.986349722457817e-06}","{'label': 'Negative', 'score': 6.205629432542992e-08}"
"{'label': 'Negative', 'score': 0.999940037727356}","{'label': 'Neutral', 'score': 5.96653699176386e-05}","{'label': 'Positive', 'score': 3.207633483270911e-07}"
"{'label': 'Negative', 'score': 0.9999847412109375}","{'label': 'Neutral', 'score': 1.4645670489699114e-05}","{'label': 'Positive', 'score': 6.205244176271663e-07}"
"{'label': 'Positive', 'score': 0.9997970461845398}","{'label': 'Neutral', 'score': 0.00017187812773045152}","{'label': 'Negative', 'score': 3.10695031657815e-05}"
"{'label': 'Positive', 'score': 0.9909949898719788}","{'label': 'Neutral', 'score': 0.005473265890032053}","{'label': 'Negative', 'score': 0.0035317307338118553}"
"{'label': 'Neutral', 'score': 0.9989377856254578}","{'label': 'Positive', 'score': 0.0010451747803017497}","{'label': 'Negative', 'score': 1.6990614312817343e-05}"
"{'label': 'Neutral', 'score': 0.9997889399528503}","{'label': 'Negative', 'score': 0.00014959578402340412}","{'label': 'Positive', 'score': 6.146247324068099e-05}"
"{'label': 'Neutral', 'score': 0.9998373985290527}","{'label': 'Negative', 'score': 0.00013961050717625767}","{'label': 'Positive', 'score': 2.2987725969869643e-05}"
"{'label': 'Neutral', 'score': 0.9999874830245972}","{'label': 'Positive', 'score': 6.756383754691342e-06}","{'label': 'Negative', 'score': 5.711146968678804e-06}"
"{'label': 'Negative', 'score': 0.9999995231628418}","{'label': 'Positive', 'score': 2.937212570941483e-07}","{'label': 'Neutral', 'score': 1.4342364806907426e-07}"
"{'label': 'Neutral', 'score': 0.9999973773956299}","{'label': 'Negative', 'score': 1.6380140550609212e-06}","{'label': 'Positive', 'score': 9.835579248829163e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.6541494274899833e-09}","{'label': 'Neutral', 'score': 3.09215186788947e-09}"
"{'label': 'Positive', 'score': 0.9998636245727539}","{'label': 'Neutral', 'score': 0.0001318791910307482}","{'label': 'Negative', 'score': 4.522079507296439e-06}"
"{'label': 'Positive', 'score': 0.9999992847442627}","{'label': 'Neutral', 'score': 6.806445185247867e-07}","{'label': 'Negative', 'score': 1.8083827768577976e-08}"
"{'label': 'Positive', 'score': 0.9537153244018555}","{'label': 'Neutral', 'score': 0.04339476302266121}","{'label': 'Negative', 'score': 0.0028899137396365404}"
"{'label': 'Neutral', 'score': 0.9997573494911194}","{'label': 'Negative', 'score': 0.0002387252898188308}","{'label': 'Positive', 'score': 3.909950919478433e-06}"
"{'label': 'Positive', 'score': 0.5771681666374207}","{'label': 'Neutral', 'score': 0.3369724750518799}","{'label': 'Negative', 'score': 0.08585935086011887}"
"{'label': 'Positive', 'score': 0.9909949898719788}","{'label': 'Neutral', 'score': 0.005473265890032053}","{'label': 'Negative', 'score': 0.0035317307338118553}"
"{'label': 'Positive', 'score': 0.9998770952224731}","{'label': 'Neutral', 'score': 0.00010535636101849377}","{'label': 'Negative', 'score': 1.7579952327650972e-05}"
"{'label': 'Neutral', 'score': 0.9999972581863403}","{'label': 'Positive', 'score': 1.840881736825395e-06}","{'label': 'Negative', 'score': 9.33760816224094e-07}"
"{'label': 'Neutral', 'score': 0.9999805688858032}","{'label': 'Negative', 'score': 1.2336261534073856e-05}","{'label': 'Positive', 'score': 7.15733085598913e-06}"
"{'label': 'Neutral', 'score': 0.9999542236328125}","{'label': 'Negative', 'score': 4.341367821325548e-05}","{'label': 'Positive', 'score': 2.4281196147057926e-06}"
"{'label': 'Neutral', 'score': 0.9999986886978149}","{'label': 'Negative', 'score': 1.2311447790125385e-06}","{'label': 'Positive', 'score': 9.146240387281068e-08}"
"{'label': 'Neutral', 'score': 0.999915361404419}","{'label': 'Negative', 'score': 5.65055051993113e-05}","{'label': 'Positive', 'score': 2.8124641175963916e-05}"
"{'label': 'Neutral', 'score': 0.9616846442222595}","{'label': 'Negative', 'score': 0.03829529508948326}","{'label': 'Positive', 'score': 2.006245449592825e-05}"
"{'label': 'Positive', 'score': 0.9999960660934448}","{'label': 'Neutral', 'score': 2.8590436613740167e-06}","{'label': 'Negative', 'score': 1.0133381920240936e-06}"
"{'label': 'Positive', 'score': 0.9994779229164124}","{'label': 'Neutral', 'score': 0.0005203625769354403}","{'label': 'Negative', 'score': 1.7411628050467698e-06}"
"{'label': 'Neutral', 'score': 0.643336832523346}","{'label': 'Positive', 'score': 0.3565901815891266}","{'label': 'Negative', 'score': 7.297765841940418e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 7.562156234541817e-09}","{'label': 'Neutral', 'score': 2.3559865169886507e-09}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.5983859213974938e-07}","{'label': 'Negative', 'score': 2.2755619610848044e-08}"
"{'label': 'Negative', 'score': 0.9999998807907104}","{'label': 'Positive', 'score': 8.709953647212387e-08}","{'label': 'Neutral', 'score': 1.8675434532156032e-08}"
"{'label': 'Neutral', 'score': 0.9991459846496582}","{'label': 'Negative', 'score': 0.0007879160693846643}","{'label': 'Positive', 'score': 6.611783464904875e-05}"
"{'label': 'Negative', 'score': 0.9996824264526367}","{'label': 'Neutral', 'score': 0.00029259288567118347}","{'label': 'Positive', 'score': 2.5004907001857646e-05}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 6.398103096216801e-07}","{'label': 'Positive', 'score': 1.3185520231218106e-08}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 6.398103096216801e-07}","{'label': 'Positive', 'score': 1.3185520231218106e-08}"
"{'label': 'Neutral', 'score': 0.9985365867614746}","{'label': 'Negative', 'score': 0.0014584447490051389}","{'label': 'Positive', 'score': 5.0424132496118546e-06}"
"{'label': 'Negative', 'score': 0.9998903274536133}","{'label': 'Neutral', 'score': 0.0001093030150514096}","{'label': 'Positive', 'score': 3.0134850703689153e-07}"
"{'label': 'Negative', 'score': 0.9998749494552612}","{'label': 'Neutral', 'score': 0.00012476190750021487}","{'label': 'Positive', 'score': 3.001432560267858e-07}"
"{'label': 'Neutral', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 1.4160710293253942e-07}","{'label': 'Positive', 'score': 9.46297191717349e-08}"
"{'label': 'Negative', 'score': 0.999935507774353}","{'label': 'Neutral', 'score': 6.421282887458801e-05}","{'label': 'Positive', 'score': 2.9260371547934483e-07}"
"{'label': 'Negative', 'score': 0.9999910593032837}","{'label': 'Neutral', 'score': 8.925333531806245e-06}","{'label': 'Positive', 'score': 2.3191752518414432e-08}"
"{'label': 'Positive', 'score': 0.44986453652381897}","{'label': 'Neutral', 'score': 0.4056538939476013}","{'label': 'Negative', 'score': 0.14448152482509613}"
"{'label': 'Negative', 'score': 0.9999551773071289}","{'label': 'Positive', 'score': 4.4458636693889275e-05}","{'label': 'Neutral', 'score': 3.363151961366384e-07}"
"{'label': 'Negative', 'score': 0.9999334812164307}","{'label': 'Neutral', 'score': 3.617265974753536e-05}","{'label': 'Positive', 'score': 3.036961606994737e-05}"
"{'label': 'Neutral', 'score': 0.999874472618103}","{'label': 'Negative', 'score': 0.00012263341341167688}","{'label': 'Positive', 'score': 2.8390559236868285e-06}"
"{'label': 'Neutral', 'score': 0.9998843669891357}","{'label': 'Negative', 'score': 9.472647070651874e-05}","{'label': 'Positive', 'score': 2.0860325093963183e-05}"
"{'label': 'Neutral', 'score': 0.9999537467956543}","{'label': 'Negative', 'score': 4.367453220766038e-05}","{'label': 'Positive', 'score': 2.57875785791839e-06}"
"{'label': 'Neutral', 'score': 0.9999943971633911}","{'label': 'Negative', 'score': 5.20619823873858e-06}","{'label': 'Positive', 'score': 3.361869573836884e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.2651112379913343e-09}","{'label': 'Neutral', 'score': 7.673506829952714e-10}"
"{'label': 'Negative', 'score': 0.9999833106994629}","{'label': 'Neutral', 'score': 1.328950202150736e-05}","{'label': 'Positive', 'score': 3.40490532835247e-06}"
"{'label': 'Negative', 'score': 0.9999697208404541}","{'label': 'Neutral', 'score': 2.983113517984748e-05}","{'label': 'Positive', 'score': 4.5494292066905473e-07}"
"{'label': 'Positive', 'score': 0.8673429489135742}","{'label': 'Neutral', 'score': 0.1323666125535965}","{'label': 'Negative', 'score': 0.00029043940594419837}"
"{'label': 'Positive', 'score': 0.9764373302459717}","{'label': 'Neutral', 'score': 0.023556571453809738}","{'label': 'Negative', 'score': 6.1290779740375e-06}"
"{'label': 'Negative', 'score': 0.9999847412109375}","{'label': 'Neutral', 'score': 1.4645670489699114e-05}","{'label': 'Positive', 'score': 6.205244176271663e-07}"
"{'label': 'Negative', 'score': 0.9999847412109375}","{'label': 'Neutral', 'score': 1.4645670489699114e-05}","{'label': 'Positive', 'score': 6.205244176271663e-07}"
"{'label': 'Negative', 'score': 0.518193244934082}","{'label': 'Positive', 'score': 0.48156869411468506}","{'label': 'Neutral', 'score': 0.00023808646074030548}"
"{'label': 'Neutral', 'score': 0.9999973773956299}","{'label': 'Negative', 'score': 2.542363290558569e-06}","{'label': 'Positive', 'score': 1.672896274840241e-07}"
"{'label': 'Positive', 'score': 0.9999969005584717}","{'label': 'Neutral', 'score': 3.0415121727855876e-06}","{'label': 'Negative', 'score': 1.969813645530394e-08}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 1.298839151786524e-07}","{'label': 'Neutral', 'score': 1.4148917593104215e-08}"
"{'label': 'Positive', 'score': 0.9886559247970581}","{'label': 'Neutral', 'score': 0.011334017850458622}","{'label': 'Negative', 'score': 9.96525432128692e-06}"
"{'label': 'Positive', 'score': 0.9991728663444519}","{'label': 'Negative', 'score': 0.00041597316158004105}","{'label': 'Neutral', 'score': 0.000411178101785481}"
"{'label': 'Neutral', 'score': 0.999370276927948}","{'label': 'Positive', 'score': 0.0006291054887697101}","{'label': 'Negative', 'score': 5.413727990344341e-07}"
"{'label': 'Neutral', 'score': 0.9996019005775452}","{'label': 'Negative', 'score': 0.0003925841592717916}","{'label': 'Positive', 'score': 5.537088782148203e-06}"
"{'label': 'Negative', 'score': 0.9999760389328003}","{'label': 'Neutral', 'score': 2.314106677658856e-05}","{'label': 'Positive', 'score': 8.206700385926524e-07}"
"{'label': 'Positive', 'score': 0.999987006187439}","{'label': 'Negative', 'score': 1.0765460501716007e-05}","{'label': 'Neutral', 'score': 2.2354840893967776e-06}"
"{'label': 'Positive', 'score': 0.9852020144462585}","{'label': 'Negative', 'score': 0.013113295659422874}","{'label': 'Neutral', 'score': 0.0016846366925165057}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.398416659194936e-09}","{'label': 'Neutral', 'score': 6.738385405213876e-10}"
"{'label': 'Positive', 'score': 0.9999446868896484}","{'label': 'Negative', 'score': 5.374557804316282e-05}","{'label': 'Neutral', 'score': 1.5040247944853036e-06}"
"{'label': 'Positive', 'score': 0.9999980926513672}","{'label': 'Negative', 'score': 1.910635774038383e-06}","{'label': 'Neutral', 'score': 5.017804394213954e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 6.823595022353857e-09}","{'label': 'Neutral', 'score': 3.021127570335125e-09}"
"{'label': 'Positive', 'score': 0.999991774559021}","{'label': 'Negative', 'score': 8.243654519901611e-06}","{'label': 'Neutral', 'score': 2.6286233634209566e-08}"
"{'label': 'Positive', 'score': 0.9999841451644897}","{'label': 'Neutral', 'score': 1.583566154295113e-05}","{'label': 'Negative', 'score': 4.61105535976003e-08}"
"{'label': 'Positive', 'score': 0.9999411106109619}","{'label': 'Negative', 'score': 5.720522676710971e-05}","{'label': 'Neutral', 'score': 1.6237517002082313e-06}"
"{'label': 'Positive', 'score': 0.9999979734420776}","{'label': 'Negative', 'score': 1.9843282643705606e-06}","{'label': 'Neutral', 'score': 5.823822135653245e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.5207712301144056e-08}","{'label': 'Neutral', 'score': 3.0486344559932377e-09}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 6.187649148614582e-08}","{'label': 'Negative', 'score': 3.026496608882212e-09}"
"{'label': 'Positive', 'score': 0.9998663663864136}","{'label': 'Negative', 'score': 0.00013339008728507906}","{'label': 'Neutral', 'score': 2.2637213703546877e-07}"
"{'label': 'Negative', 'score': 0.9999967813491821}","{'label': 'Positive', 'score': 3.2032194212661125e-06}","{'label': 'Neutral', 'score': 4.29320268224842e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.873526755957755e-08}","{'label': 'Negative', 'score': 1.9564774245139915e-09}"
"{'label': 'Neutral', 'score': 0.9999988079071045}","{'label': 'Negative', 'score': 1.0963781278405804e-06}","{'label': 'Positive', 'score': 1.641862894530277e-07}"
"{'label': 'Positive', 'score': 0.9999834299087524}","{'label': 'Negative', 'score': 1.564860576763749e-05}","{'label': 'Neutral', 'score': 8.944544447331282e-07}"
"{'label': 'Neutral', 'score': 0.5672361850738525}","{'label': 'Positive', 'score': 0.43078988790512085}","{'label': 'Negative', 'score': 0.001973914448171854}"
"{'label': 'Positive', 'score': 0.9999947547912598}","{'label': 'Neutral', 'score': 5.190414867684012e-06}","{'label': 'Negative', 'score': 1.8721452832437535e-08}"
"{'label': 'Negative', 'score': 0.9999610185623169}","{'label': 'Neutral', 'score': 3.8650217902613804e-05}","{'label': 'Positive', 'score': 2.774673077965417e-07}"
"{'label': 'Neutral', 'score': 0.9999356269836426}","{'label': 'Negative', 'score': 5.990033605485223e-05}","{'label': 'Positive', 'score': 4.4446555875765625e-06}"
"{'label': 'Neutral', 'score': 0.9999871253967285}","{'label': 'Negative', 'score': 1.1693747183016967e-05}","{'label': 'Positive', 'score': 1.1800639185821638e-06}"
"{'label': 'Neutral', 'score': 0.9999862909317017}","{'label': 'Negative', 'score': 1.0903140719165094e-05}","{'label': 'Positive', 'score': 2.8294662115513347e-06}"
